,metrics,baseline,linear,svm,random_forest,NN,LSTM,BiLSTM
0,mse,0.59780557975173,1.6961143404245376,0.5263335403054953,0.5374438762664795,1.1141809523105621,0.6522093839943409,0.569263969361782
1,root_mse,0.7286744534969329,1.188480380177498,0.6752146363258362,0.6894967317581177,1.0332162439823152,0.7659327164292336,0.7129577860236168
2,r2_score,-0.54437273792827,-5.840635916378435,-0.3503723171523786,-0.4385939322029774,-2.6528226225952265,-0.8222785031445163,-0.7354051229875097
3,adj_r2_score,1.0447481987638885,1.2097769122350774,1.0388007220483118,1.0414928351675794,1.1068276215007014,1.0532818557536137,1.0499808244730564
4,accuracy,0.5091862623024799,0.3776180938931385,0.5288058932377385,0.5268374484612192,0.341420697274756,0.48781121354384754,0.49172724058857264
5,bal_accuracy,0.3234615536493021,0.30264785294854274,0.27985020681869915,0.27477960182129,0.28321994526921634,0.29873382408112464,0.37503855229653327
