,metrics,baseline,linear,svm,random_forest,NN,LSTM,BiLSTM
0,mse,0.59780557975173,0.5314528770744801,0.5513541407883167,0.5401806324720383,0.7257030844688416,0.589727659523487,0.49038519486784937
1,root_mse,0.7286744534969329,0.677764444053173,0.6943455144762993,0.6995052039623261,0.8109273403882981,0.7216904565691948,0.6402502730488777
2,r2_score,-0.54437273792827,-0.39092153067179736,-0.45356042534769647,-0.5900804471478545,-1.0368787150472736,-0.5621541272021751,-0.3759155529623396
3,adj_r2_score,0.7552718143164598,2.3323838817827314,2.0679249665167645,2.5185793781114074,-0.2689273713177931,1.425852571217271,-0.14258171126722288
4,accuracy,0.5091862623024799,0.5252837764182685,0.5281244446626265,0.5161220957282431,0.44047344333317245,0.5165565426306371,0.5082078902399777
5,bal_accuracy,0.3234615536493021,0.29272254962829414,0.30790440269217867,0.2962527908889935,0.2734598387435658,0.27757393317767376,0.5073792764090459
