,metrics,baseline,linear,svm,random_forest,NN,LSTM,BiLSTM
0,mse,0.59780557975173,0.5162198912352324,0.5139537397772074,0.8951406940817833,0.5688714884221554,0.5456732399761677,0.395276509411633
1,root_mse,0.7286744534969329,0.6664014607667923,0.6648297384381294,0.9143063277006149,0.695829801261425,0.6879798784852028,0.5436105586588382
2,r2_score,-0.54437273792827,-0.3321727640986627,-0.31984913399755743,-1.8008753215168654,-0.3777839704160633,-0.37733634821958034,-0.03139395176131023
3,adj_r2_score,-0.5803384795402576,-0.36328523675573293,-0.35061748770599505,-1.8664644144625442,-0.4099091335217252,-0.4094413030433377,-0.05453106632914524
4,accuracy,0.5091862623024799,0.5319447197570151,0.5330914434037387,0.39882241076294045,0.5307693090163869,0.5220541665552826,0.5497740641191171
5,bal_accuracy,0.3234615536493021,0.2771652164685908,0.2766666666666666,0.2647782662181904,0.2752839506172839,0.27595476087037135,0.5183861742749538
