,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,7.061164021164021,0.5539028872362206,0.5279426129426129,0.5195559783904514,0.2536283985508397,0.9666666666666667,0.5666666666666667,0.09313395250826559,0.2182623550544819,0.35343527268266484,0.18915606288813505,0.08976032962801837,0.08713459179275208,0.17201542205181533,0.29821820386239056,0.22552879238138593,0.21083590686071477
1,6.75425925925926,0.5593217893217891,0.6763021751910643,0.46329552921398925,0.29377088256207023,0.0,0.8333333333333334,0.07898491944943924,0.3323701218652335,0.13512623452169858,0.0,0.0,0.0,0.25819168259934727,0.08520701481323352,0.18678506155298727,0.06526579711517218
2,7.566475468975468,0.5648715995938219,0.5593726379440666,0.48071613765255544,0.33475321876026587,0.9333333333333333,0.7333333333333333,0.07576284819957371,0.2456459080421295,0.1222274572812377,0.23742104774389103,0.0,0.04142191861406118,0.1048016652725515,0.06186057680762672,0.17972284189052193,0.28869993642720904
3,6.769166666666664,0.5029701779701781,0.6516666666666667,0.42019522077834953,0.5793509281280262,0.9333333333333333,0.5,0.24255771318904487,0.5094956515492497,0.1890290737925205,0.0,0.0,0.03333333333333333,0.08120791531266947,0.2504157565288426,0.03333333333333333,0.1496905407930282
4,7.1772222222222215,0.6068783068783069,0.4805925925925928,0.4286798387175289,0.3710392826693553,0.9333333333333333,0.5666666666666667,0.266464096382346,0.5727486219546034,0.22301492197791545,0.0,0.11684635235929193,0.08591815807478712,0.09882360439967254,0.5183481531380166,0.372936602196308,0.0
5,6.025317460317461,0.4505291005291004,0.6404232804232807,0.34086589084618163,0.2821123227173875,0.7666666666666667,0.7666666666666667,0.9448295071018766,0.33999963002613054,0.3221932731891966,0.0,0.03333333333333333,0.0,0.17867630570625975,0.29778490722047873,0.1695085945866578,0.03742583374836166
6,6.7374915824915815,0.45722523744911797,0.6262205387205386,0.27334339765381527,0.2826058400277426,0.23333333333333334,0.5666666666666667,0.055675339764100065,0.1474954344126025,0.1120366453111984,0.0,0.0,0.08989229274822869,0.05024645840007279,0.2225840971701471,0.07754764727881251,0.14208163672363383
7,6.819748677248678,0.5631868131868133,0.5865502645502646,0.3953626001372447,0.3896172759694349,0.9,0.6333333333333333,0.24030499669490749,0.5513426826392684,0.11032369533523109,0.17987580135386233,0.04875870619761283,0.0650609366553639,0.3708773127249691,0.15681810185103492,0.1769092780430672,0.15926320123636448
8,6.250079365079364,0.487852733686067,0.6774514991181657,0.22354945268236576,0.26071076004248706,0.9333333333333333,0.4666666666666667,0.11720514352184971,0.4230453282748218,0.32306087819064516,0.13985916145020952,0.10243152326148036,0.18027943343169348,0.3750807996302082,0.36312596998644187,0.421297531398779,0.324711288451233
9,7.276071428571427,0.49024185958968564,0.5644791666666669,0.47792495578470473,0.46987220446548394,0.8333333333333334,0.6333333333333333,0.31842151699303367,0.431193909438319,0.09853333694124848,0.0,0.0,0.10298519144012072,0.19202631944763887,0.15758732720956392,0.2797078164087164,0.09034027106231736
10,6.665530303030303,0.4797427913217387,0.578931216931217,0.33064657569139855,0.4429828388772981,0.8666666666666667,0.6333333333333333,0.07643484236003502,0.10917027158794873,0.06776087091860324,0.1539784215464244,0.03333333333333333,0.06379729096544283,0.0709866034061611,0.17802147184507994,0.10883821453056816,0.03333333333333333
11,6.937123617123616,0.29276825396825407,0.5398364598364599,0.36197109554901485,0.27887935694066435,0.0,0.6,0.44225699520597056,0.34468219424487784,0.0694380537270519,0.03333333333333333,0.0,0.12784198447658743,0.1370080862768689,0.08316341054923865,0.10920284918973013,0.06470423707866631
12,6.690515873015873,0.4325611325611326,0.2678306878306878,0.37486078525250427,0.13659446228644395,0.0,0.8,0.28452606561507565,0.45523073756527854,0.1488608315374222,0.20777178877930752,0.03333333333333333,0.0,0.2521848143560571,0.18854413531975112,0.040136909302605696,0.05605949768349183
13,7.178227513227513,0.6293518518518518,0.6263107263107262,0.49606221921495125,0.2444691974280395,0.7,0.6,0.09926735151265281,0.2835942332199238,0.18386834334186047,0.056542035495662134,0.04205444247489277,0.132811646878624,0.21366626434078775,0.32436157602643223,0.08995665368912018,0.21978845155392468
14,6.847929292929294,0.5266809509233753,0.5108225108225108,0.41796462488509356,0.17746820185705223,0.0,0.5333333333333333,0.16367134998542177,0.20692227812072864,0.06188151252132295,0.0,0.04208573612105201,0.0,0.29777670492073777,0.041759812123913616,0.01103876477569371,0.03789884143826628
15,7.001256613756613,0.5447700447700448,0.5948736037624925,0.14589282334305131,0.34183656753380937,0.5666666666666667,0.7666666666666667,0.4949447038252552,0.39445256810095963,0.17538564155567055,0.04597772277227722,0.19626174569788224,0.0,0.24830990859851357,0.2599322162047787,0.03333333333333333,0.03333333333333333
16,6.867063492063493,0.37927059712774,0.4766534391534392,0.4648576435248003,0.2732835547339364,0.9333333333333333,0.5333333333333333,0.28616257087243047,0.27853823970486047,0.26652192335831115,0.0,0.14238328326368055,0.1680689560988009,0.19966191999545047,0.2056073903368551,0.4014088791678836,0.09721313821008357
17,7.00526936026936,0.4803619528619528,0.38536075036075024,0.27277576121961,0.581799801283609,0.9333333333333333,0.7,0.22842998724905497,0.4668518190225822,0.21901929893828787,0.0,0.0,0.07222043731911124,0.320253264795857,0.3282373827198525,0.13625589427136975,0.1446730169383322
18,6.622222222222222,0.49666666666666653,0.53125,0.5472842388412579,0.35410259232771046,0.0,0.5666666666666667,0.19962861404360038,0.4972135392036053,0.06913092766849858,0.058824429872339816,0.09936905733133088,0.18965269082603955,0.2679323006550292,0.234378278612067,0.26388655055125637,0.03333333333333333
19,6.9365608465608455,0.4481990231990232,0.42399470899470887,0.5576250012454351,0.5529085001676626,0.9333333333333333,0.5666666666666667,0.23073698286299363,0.552334883721084,0.40801558447277336,0.0,0.0,0.03333333333333333,0.17142451994250613,0.5301145108399102,0.21229614445247097,0.303132065067549
20,7.458095238095239,0.5739672364672365,0.4152365977837676,0.3039742325893961,0.6547088564906736,0.9333333333333333,0.8,0.07560386311671309,0.538507228726609,0.05488443122345418,0.0,0.5904875478764897,0.03333333333333333,0.4355062851024815,0.6633082260966091,0.32913931694859944,0.03683137254901961
21,7.14416786916787,0.47877886002886,0.4303571428571428,0.26898320032388023,0.40462325453337933,0.7,0.3333333333333333,0.369259017407178,0.5929978008393868,0.14931438211672496,0.12386147953697814,0.26391352785411437,0.03333333333333333,0.07253654486582292,0.5845480339246882,0.23269395844099758,0.20222310346593816
22,7.51712962962963,0.5388418079096043,0.40172839506172836,0.4844211731723437,0.4976443478105346,0.6666666666666666,0.9333333333333333,0.42821533167913206,0.47366456548964286,0.09767801743502133,0.05770681704358459,0.0,0.06424114944953138,0.28957910469026277,0.4767722158605713,0.30316042112796193,0.07155831465195148
23,7.781693121693122,0.47275958994708994,0.46666666666666695,0.4351284269395339,0.30300864602882327,0.9333333333333333,0.3,0.13682486732050064,0.3020284140967004,0.37742235374113453,0.15624910858582247,0.36003139056116856,0.13034099244024816,0.20201263756009993,0.48842278834187325,0.22772617590860963,0.3379315918055023
24,6.998958633958635,0.42967071508738186,0.540458152958153,0.39255377264580926,0.3366832475237855,0.0,0.8,0.08260733431149833,0.5899064027799326,0.16537354232942209,0.275862789828606,0.0,0.19434206799128043,0.36665753872888174,0.32589017657801195,0.09451037008519167,0.2275476638529498
25,6.574417989417991,0.560813492063492,0.5342953342953345,0.5276112789170573,0.3379355449103357,0.0,0.7333333333333333,0.3896033531796456,0.5551144918657779,0.2223866196886589,0.0,0.0,0.08572116211105381,0.3066339084194195,0.1456386875265124,0.25140426054602055,0.04540969890944635
26,5.865993265993265,0.6821010101010103,0.48313692480359144,0.28940056197682423,0.34227929150780156,0.0,0.8666666666666667,0.14613428016854982,0.4163064339073414,0.4626311538821143,0.03333333333333333,0.0,0.044758197349268364,0.29768686769844366,0.4427727158796013,0.2082711240065166,0.30467290005464304
