,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,nmbr_moods,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
10,8.0,0.9421155383658157,1.1062946083298322,-0.42830846237624365,-0.5737572859213066,0.7476675395412783,0.5725509977705073,-0.016032254733807795,-0.8888529903096989,0.4276895010570737,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,0.22864659062876622,-0.7984675527089753,-0.25365334706406584,-0.21694460575459532,1.6999579385542707,-0.14586499149789453,0.5555088015328838,0,0,1,0,0,0,0
11,7.5,-0.551648375476851,0.450333549564036,-0.8303373910855081,-1.2442381259253654,-0.8679818562490703,-0.5038448780380465,-0.6121097424820474,-1.330341276961395,0.3508893758951338,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,-0.33415347900795855,-1.0058753732365142,-0.42053560104676124,1.6439873296922718,-0.9533317240861404,-0.14586499149789453,-1.4528691732398529,0,0,0,1,0,0,0
12,7.4,0.5153258486964823,0.05675691430455825,-0.3798653415654565,0.046395068041285584,1.5554922374364526,-0.5038448780380465,0.37486792677147923,-0.07802915147664505,0.5377527722410114,-0.3098351013698026,0.4374068659816443,-0.3243311448354436,0.8112819317304422,-0.20196050526515544,0.16310194291434615,0.6029885499118568,-0.14174284548558566,-0.14586499149789453,0.5555088015328838,0,1,0,0,0,0,0
13,6.0,0.9421155383658157,-1.5175496267333524,0.628639567748994,0.9882271955698307,-0.46406950730148316,-0.5038448780380465,-0.23578846859121685,0.15879382434539902,-0.0718494767923954,1.6344913453521714,3.116743444195704,1.9884281156216121,-0.056336039228605556,2.305265511347225,4.718237962561394,-0.21694460575459532,1.3083348925931604,-0.14586499149789453,0.5555088015328838,0,0,0,0,0,1,0
14,6.5,0.5153258486964823,-1.5175496267333524,0.28095563455008843,1.7266836800919525,0.7476675395412783,-0.5038448780380465,0.6278836419832841,0.41478300567077164,0.18992568171117888,0.48283993614698306,-0.30956411828378055,1.9406899687876984,2.4185159036516546,1.2102859861770583,-0.42053560104676124,-0.21694460575459532,0.4766649585401356,-0.14586499149789453,-1.4528691732398529,0,0,0,0,0,0,1
15,6.4,-2.0454122893195175,-1.5175496267333524,-0.8272763455922688,1.7343290586566231,0.7476675395412783,-0.5038448780380465,0.12689087237116714,2.748566304853114,0.14828711005954498,-0.17557831450302988,-0.30956411828378055,-0.3243311448354436,0.4895136752440963,1.023708447510478,-0.35980427329816217,-0.21694460575459532,-0.2716516095299616,-0.14586499149789453,0.5555088015328838,0,0,0,0,1,0,0
16,6.2,0.9421155383658157,-0.4680119327080785,0.8021186840444499,0.1421435327012232,-0.060157158353896,0.5725509977705073,-0.014017642908925038,-0.031778003549879835,0.35888311113029514,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,0.27107841058955634,0.2978942246243509,0.08309012132332937,-0.21694460575459532,-0.526816900617742,-0.14586499149789453,0.5555088015328838,1,0,0,0,0,0,0
17,6.8,-0.33825353064218433,0.05675691430455825,0.6404009479107649,-1.4529636274422444,-0.8679818562490703,-0.5038448780380465,5.101508030325263,-1.148149173258417,-0.8706102867805606,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,-0.2921750030373144,-0.8730031560793895,0.1776275576216414,-0.21694460575459532,-0.5727542022825095,-0.14586499149789453,0.5555088015328838,0,0,1,0,0,0,0
18,6.5,-1.0851354875635177,-0.20562750920176012,-0.5081471268206088,-0.724691921686821,0.7476675395412783,-0.5038448780380465,0.9899298081578515,-0.6917146548260767,-0.7778285504306691,-0.4681805012436901,1.3603194682776973,-0.3243311448354436,-0.06852333870395383,-0.9013739836642548,-0.42053560104676124,-0.21694460575459532,-0.9158071390265784,-0.14586499149789453,-1.4528691732398529,0,0,0,1,0,0,0
19,6.5,0.5153258486964823,-0.8615885679675562,-0.7971470966747747,-0.30485981172307663,-0.46406950730148316,-0.5038448780380465,-0.4133176590993403,0.549775910854879,-0.5602759071044818,-0.29113149856807063,-0.30956411828378055,0.10391032233170847,0.23308582918162268,-0.11717489728463981,-0.22879048508041339,-0.21694460575459532,-0.16294685469691106,-0.14586499149789453,-1.4528691732398529,0,1,0,0,0,0,0
20,6.6,-0.33825353064218433,-1.5175496267333524,-0.2784299747324908,0.6224451439423271,-0.46406950730148316,-0.5038448780380465,-0.426759254594922,1.2086735558010904,1.9670485360543022,-0.39475168425211715,-0.30956411828378055,-0.3243311448354436,0.46367895539007253,0.6845198046016431,-0.42053560104676124,-0.21694460575459532,-0.9634902091399864,-0.14586499149789453,0.5555088015328838,0,0,0,0,0,1,0
21,7.4,-1.1918329099808511,-1.5175496267333524,0.6694712353887442,0.3501799195818578,0.7476675395412783,-0.5038448780380465,-0.13771225145757632,0.18410932067355126,-0.14707178091577217,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,1.2711022645926173,0.8008824671610216,-0.42053560104676124,-0.21694460575459532,1.590125511669261,-0.14586499149789453,0.5555088015328838,0,0,0,0,0,0,1
22,7.4,-0.33825353064218433,0.5815257613171954,-0.2019355569073642,-0.40196797648948335,1.95940458638404,-0.5038448780380465,-0.49547615656717403,-0.2181028503873357,0.6214342060279001,-0.4681805012436901,-0.2941068282975158,0.25631191537044246,-0.13447017030944963,-0.32152327865851693,-0.42053560104676124,-0.21694460575459532,0.6480144909207538,-0.14586499149789453,0.5555088015328838,0,0,0,0,1,0,0
23,7.0,-2.0454122893195175,0.5815257613171954,-0.18041185231699805,-0.1847782765998172,-0.8679818562490703,-0.5038448780380465,0.5328229488391101,-0.6976596832770936,0.7195730005458577,-0.10703170205974402,-0.30956411828378055,-0.3243311448354436,-0.46692439227780386,-0.7142555046231044,-0.31158076014195346,-0.21694460575459532,-0.1212512985330297,-0.14586499149789453,0.5555088015328838,1,0,0,0,0,0,0
24,7.25,-1.0851354875635177,0.450333549564036,-0.34318424685847715,0.031214252013119833,-0.8679818562490703,-0.5038448780380465,-0.6554783404487796,0.31387087399840613,0.8956394135620656,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,-0.3045389300412909,-0.9401286918061947,-0.4045236887784874,-0.21694460575459532,0.5286652668441006,-0.14586499149789453,-1.4528691732398529,0,0,1,0,0,0,0
25,8.0,-2.152109711736851,1.1062946083298322,-1.5681674721836267,-1.6884943649528024,-0.8679818562490703,-0.5038448780380465,-0.5993028717737628,-1.3929579386947069,-0.7257830562472278,-0.15186200797483326,-0.30956411828378055,-0.3243311448354436,-0.2151889508925538,-1.096382988696779,-0.42053560104676124,-0.21694460575459532,-1.1340234768135375,-0.14586499149789453,-1.4528691732398529,0,0,0,1,0,0,0
26,7.2,-2.0454122893195175,0.05675691430455825,-0.09834104104320916,1.1314398645301578,-0.46406950730148316,0.5725509977705073,-0.40006361354090875,0.28009649404737474,4.309988896350617,-0.12533996911582068,-0.30956411828378055,-0.3243311448354436,0.08441255075094861,0.8658734630429464,-0.3279077547625548,-0.21694460575459532,3.518279580261658,-0.14586499149789453,0.5555088015328838,0,1,0,0,0,0,0
27,6.4,0.5153258486964823,0.5815257613171954,0.03261584464786982,0.3549329572135619,2.363316935331627,0.5725509977705073,-0.1540883834697644,0.19874760674778807,-0.14393120556474326,-0.4181187135681329,-0.30956411828378055,-0.3243311448354436,-0.11977475992758041,1.889463809383226,-0.39391909890015536,-0.21694460575459532,0.18612190575531043,-0.14586499149789453,0.5555088015328838,0,0,0,0,0,1,0
28,7.2,0.5153258486964823,-1.5175496267333524,0.579560352224935,0.1673900106294456,-0.8679818562490703,0.5725509977705073,-0.4147762086105652,-0.1269593028774995,-0.5773406484907893,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,-0.5297331414580048,0.18009358488835134,-0.42053560104676124,-0.21694460575459532,-0.0790744764724958,-0.14586499149789453,0.5555088015328838,0,0,0,0,0,0,1
29,6.6,-0.33825353064218433,0.05675691430455825,-0.6657190235081086,0.6078595603009986,-0.060157158353896,-0.5038448780380465,-0.5586983103807733,1.9461867594733826,-0.8154727655857386,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,-0.453318184989142,0.3121306064168999,-0.42053560104676124,-0.21694460575459532,-0.8994393802472975,-0.14586499149789453,0.5555088015328838,0,0,0,0,1,0,0
30,6.8,-1.1918329099808511,0.5815257613171954,0.11510197396077543,0.33825761840079177,-0.46406950730148316,-0.5038448780380465,-0.05157839282192762,-0.0752290806381423,-0.286368685930915,-0.010807749209462649,-0.30956411828378055,-0.3243311448354436,-0.4884906135233116,0.23518659514764648,-0.2172470134451462,-0.21694460575459532,-0.7156052443123474,-0.14586499149789453,0.5555088015328838,1,0,0,0,0,0,0
31,7.8,0.08853615902714901,1.1062946083298322,0.22868304280406027,0.3034081823488029,-0.46406950730148316,-0.5038448780380465,-0.4060276240423068,-0.886503662581784,-0.5417329524799237,-0.10113620977501996,0.11494940575826292,-0.3243311448354436,-0.5844994505013332,-0.8502619140007284,-0.010323839516683845,-0.21694460575459532,0.30881168134990294,-0.14586499149789453,0.5555088015328838,0,0,1,0,0,0,0
32,7.25,-0.018161263390184305,0.450333549564036,-0.28917640167611725,-0.5700697724835997,-0.060157158353896,1.6489468735790611,-0.42505541766589544,-0.18603148469573094,-0.32559407028590276,-0.4274724340745603,-0.30956411828378055,-0.3243311448354436,-0.5684852212390398,0.40088016565981216,-0.42053560104676124,-0.21694460575459532,-0.5629448709183916,-0.14586499149789453,-1.4528691732398529,0,0,0,1,0,0,0
33,7.6,0.5153258486964823,1.1062946083298322,0.283573753273104,-1.366041653771938,-0.060157158353896,-0.5038448780380465,0.5611883268335769,-1.1112273522617553,-0.8718566398449746,-0.34049857003038886,-0.30956411828378055,-0.3243311448354436,-0.42808399873245473,-0.828311695283876,-0.20323062274161244,-0.21694460575459532,-0.1390203903643275,-0.14586499149789453,0.5555088015328838,0,1,0,0,0,0,0
34,7.4,0.9421155383658157,1.1062946083298322,0.07084991702964401,0.6911162557179388,-0.060157158353896,-0.5038448780380465,0.08484326146175841,1.7933233800143187,-0.012938577750441606,-0.3205897689360766,-0.30956411828378055,-0.3243311448354436,-0.3979925554384908,-0.15310393950011936,-0.42053560104676124,-0.21694460575459532,0.8628289393794163,-0.14586499149789453,0.5555088015328838,0,0,0,0,0,1,0
35,7.6,0.9421155383658157,1.1062946083298322,-0.8957077466175347,0.522599931955881,-0.46406950730148316,-0.5038448780380465,-0.33447499802033537,1.0382228134423155,-0.6437238066368566,-0.39889695226481375,-0.30956411828378055,-0.3243311448354436,-0.5202305804178056,-0.7619676688921908,-0.42053560104676124,-0.21694460575459532,0.0311306955677645,-0.14586499149789453,0.5555088015328838,0,0,0,0,0,0,1
36,7.6,-0.33825353064218433,1.1062946083298322,-0.7922586064490315,1.8551478845086227,-0.46406950730148316,-0.5038448780380465,-0.2044963040775463,1.275285440560072,2.8028299661451603,0.3376020272576871,-0.30956411828378055,-0.3243311448354436,-0.5818441499876221,0.7072277475868948,-0.25763484224347566,-0.21694460575459532,2.2452038897026423,-0.14586499149789453,0.5555088015328838,0,0,0,0,1,0,0
37,7.2,0.08853615902714901,0.5815257613171954,0.43125918750085646,0.42353012882421437,-0.060157158353896,0.5725509977705073,-0.45585119484591047,0.5262233416100817,-0.38976158265527155,-0.38730555467375477,-0.30956411828378055,-0.3243311448354436,-0.3645098635948648,0.3940518127908667,-0.2190229321582642,-0.21694460575459532,0.5078198479087123,-0.14586499149789453,0.5555088015328838,1,0,0,0,0,0,0
38,7.6,0.08853615902714901,1.1062946083298322,2.644176851084684,0.6896602032581807,0.34375519059369114,3.8017386251961685,-0.4376751259369,-0.9362974278487932,-0.829438783637955,-0.36352399855646944,-0.30956411828378055,-0.3243311448354436,-0.4978165470348824,0.4896562282627846,1.07777009847065,-0.1288206872145478,0.35583890872179436,-0.14586499149789453,0.5555088015328838,0,0,1,0,0,0,0
39,7.5,0.5153258486964823,1.1062946083298322,-1.2219359302237445,-1.0364717381985957,-0.8679818562490703,-0.5038448780380465,-0.2722921188584644,-0.9786272348850964,0.3295816770316501,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,5.451463736322838,-1.101161748387705,-0.42053560104676124,-0.21694460575459532,-0.8493311074782105,-0.14586499149789453,-1.4528691732398529,0,0,0,1,0,0,0
40,7.6,-1.1918329099808511,0.5815257613171954,-1.449219902060857,-0.1351930812047099,-0.060157158353896,-0.5038448780380465,-0.26427590904477954,-0.2752339187961254,0.3615708476580544,1.3175587383036562,-0.30956411828378055,-0.3243311448354436,-0.3425079611120741,0.5274106044557704,-0.42053560104676124,-0.21694460575459532,0.6598385334404654,-0.14586499149789453,0.5555088015328838,0,1,0,0,0,0,0
41,7.0,0.5153258486964823,-1.5175496267333524,0.2986618417827827,-0.6530504695863842,-0.8679818562490703,-0.5038448780380465,1.2771644744025301,-0.5430495190499302,0.3733689312328817,-0.4681805012436901,4.5553953140788,-0.3243311448354436,-0.5315700677557383,-0.8401953941910463,-0.28692158775980564,-0.21694460575459532,0.8025338717978564,-0.14586499149789453,0.5555088015328838,0,0,0,0,0,1,0
42,7.8,-0.33825353064218433,-1.5175496267333524,1.3146446083651195,-0.42323153083602433,-0.46406950730148316,-0.5038448780380465,-0.44525307339745107,-0.6312197762614088,-0.5119443609041202,0.9712331104762233,-0.30956411828378055,-0.3243311448354436,0.3239606926608503,-1.059234791918512,0.4476849600664521,-0.21694460575459532,-0.6041827526511432,-0.14586499149789453,0.5555088015328838,0,0,0,0,0,0,1
43,8.0,-0.33825353064218433,1.1062946083298322,-1.0833737538388968,0.6958248232754742,1.95940458638404,3.8017386251961685,-0.04568258229767493,0.8094172910067475,-0.5404003842606173,4.602495566020696,-0.30956411828378055,0.3790492692910917,-0.5082670091453864,2.2229521911590275,-0.42053560104676124,-0.21694460575459532,0.13788207705557926,-0.14586499149789453,0.5555088015328838,0,0,0,0,1,0,0
44,7.6,0.08853615902714901,-1.5175496267333524,-0.23606067099597508,0.620219329925868,-0.8679818562490703,-0.5038448780380465,-0.4644447794661109,0.7270008378963393,-0.6391527293468863,3.6377381710212813,-0.30956411828378055,-0.3243311448354436,-0.578841482000942,-0.5956978201920409,-0.42053560104676124,-0.21694460575459532,-1.0817306343370976,-0.14586499149789453,0.5555088015328838,1,0,0,0,0,0,0
45,8.0,0.08853615902714901,1.1062946083298322,-0.3538751625640935,-0.5978605923783319,-0.8679818562490703,0.5725509977705073,-0.48078913648894717,-0.32415630946849217,1.377329343227809,0.6691313512064667,-0.30956411828378055,-0.3243311448354436,-0.5309989720798405,-0.980107991097601,0.03659160447986265,0.6257193700689465,-0.541382271431129,-0.14586499149789453,0.5555088015328838,0,0,1,0,0,0,0
46,8.0,-0.551648375476851,1.1062946083298322,1.0020302919438222,-1.00318370702541,-0.8679818562490703,-0.5038448780380465,-0.09128162951696035,-0.6836602603719965,-0.157420947664205,-0.4681805012436901,-0.30956411828378055,-0.3243311448354436,-0.5606959472265345,-0.7836603293151211,-0.42053560104676124,-0.21694460575459532,-1.1340234768135375,-0.14586499149789453,-1.4528691732398529,0,0,0,1,0,0,0
0,6.333333333333333,0.7659840783374873,-0.46824783117998986,-1.754271380965972,0.24135192847428397,-0.6013185576898994,0.0,0.33525323013528685,1.041691199383305,-0.6934921688386265,0.0,0.0,0.0,2.5146865975469868,-0.3024002304928893,-0.5408796936667813,0.0,-0.23555559135470397,0.0,-0.8153335469599776,0,0,0,1,0,0,0
1,6.75,1.614777246224973,0.49487061756814976,-0.4888443301083122,1.8455874857602659,-0.6013185576898994,-0.6454972243679028,-0.11413840072872032,2.0892768457517445,4.267652133856015,0.0,0.0,0.0,0.13257062638959477,-0.43150725929358963,-0.5408796936667813,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,1,0,0,0,0,0
2,8.2,1.7845358798024702,1.0727416868170336,-0.10172127415526072,0.1222944396229239,1.500965702140679,0.0,0.39757162518152733,1.6407076442419886,-0.6923638849081495,0.0,0.0,0.0,0.015369146462969583,-0.2518292161822857,-0.5408796936667813,0.0,-0.23555559135470397,0.0,1.041815087782194,0,0,0,0,0,1,0
3,6.8,1.445018612647476,0.3022469278185219,0.6221951511101504,1.242295250499562,-0.41020180679621043,0.0,0.006874452362086791,0.6162736845924409,-0.4728583963211861,0.0,0.0,0.0,0.14694594311692422,-0.5222419102256196,1.4605192244708525,0.0,-0.23555559135470397,0.0,1.041815087782194,0,0,0,0,0,0,1
4,7.25,-0.08280908954999859,0.9764298419422195,0.045404367566236795,0.07586929359532404,0.5453819476722344,0.0,0.09000992633035668,0.276901163574305,-0.5710641477218183,0.0,0.0,0.0,0.0007747176679400426,-0.38455655969153774,-0.5408796936667813,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,0,0,0,1,0,0
5,7.5,-0.5072056734937415,0.9764298419422195,0.42640611849572235,2.149545445895764,0.5453819476722344,0.0,0.25832299011710563,0.8167429859490036,0.06663947254112518,0.0,0.0,0.0,-0.3819905883112966,0.03683788357261957,1.0198843448345418,0.0,-0.23555559135470397,0.0,0.11324077041110811,1,0,0,0,0,0,0
6,6.5,-0.9316022574374845,-1.4313662799281297,1.6040975746135784,1.0612796898023162,3.412133211077568,0.0,0.1466775248566856,0.04525778443610019,0.48295167046035525,0.0,0.0,0.0,-0.34082882130762104,0.0707666250491322,2.213743774424242,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,0,1,0,0,0,0
7,6.25,-0.9316022574374845,-0.46824783117998986,0.2763426291114556,0.12719398484030367,0.16314844588485639,0.0,-0.23873463130449707,0.035783189543390784,-0.07978352334397688,0.0,0.0,0.0,-0.1947984536164441,-0.3181715243004109,3.9166328432552056,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,0,0,1,0,0,0
8,6.4,1.1055013454924816,-0.8534952106792457,-0.5787716816690361,-0.4104493461312051,-0.41020180679621043,-0.6454972243679028,-0.17213143960826427,0.9346176194223901,0.2149115435427805,0.0,0.0,0.0,-0.03873588339699502,-0.21824393624643906,-0.5408796936667813,0.0,-0.23555559135470397,0.0,1.041815087782194,0,1,0,0,0,0,0
9,7.75,-1.3559988413812274,0.9764298419422195,-0.01867927382533502,0.16041330550884883,-0.027968305008832555,-0.6454972243679028,0.47288953138430123,0.7633051053107124,0.06660875700762753,0.0,0.0,0.0,-0.28471265568340853,-0.3568676434299005,-0.5408796936667813,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,0,0,0,0,1,0
10,7.2,-1.2711195245924787,0.3022469278185219,0.4589741186810862,0.5974670399598396,-0.41020180679621043,-0.6454972243679028,0.0746668937407664,0.5678617786665973,0.696391865032667,0.0,0.0,0.0,-0.3506419117681931,1.9661418819698278,-0.5408796936667813,0.0,-0.23555559135470397,0.0,1.041815087782194,0,0,0,0,0,0,1
11,7.25,0.7659840783374873,0.49487061756814976,-0.031212788798922243,0.4990095507971939,-0.7924353085835883,-0.6454972243679028,0.27202429254431937,0.9230107231299374,0.1304806850646874,0.0,0.0,0.0,5.0481464040372845,-0.46710565113046926,-0.5408796936667813,0.0,3.8012713554619606,0.0,0.11324077041110811,0,0,0,0,1,0,0
12,6.8,-0.2525677231274957,0.6874943073177776,0.21536462058170017,-0.04337037312813861,0.16314844588485639,0.6454972243679028,-0.17971532502063883,-0.4202517504522686,0.5745433436478463,0.0,0.0,0.0,0.3044953452243389,3.8645343417070914,-0.5408796936667813,0.0,-0.23555559135470397,0.0,1.041815087782194,1,0,0,0,0,0,0
13,7.25,-0.5072056734937415,0.013311393194079955,1.5018932036892556,0.0889631262596407,-0.6013185576898994,-0.6454972243679028,5.909110951598653,0.2670240306611485,1.3027635934258661,0.0,0.0,0.0,-0.26541514286381457,0.2600599479424314,1.2293102138385041,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,0,1,0,0,0,0
14,7.0,-0.9316022574374845,0.9764298419422195,0.06695567051490801,-0.05329976465302327,0.5453819476722344,0.0,-0.28402695987075083,-0.5232025743447134,1.7436871244855745,0.0,0.0,0.0,0.20713915828655788,-0.07017750172964232,-0.5408796936667813,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,0,0,1,0,0,0
15,7.2,-0.5920849902824902,0.3022469278185219,-0.5769024643556716,0.2021454947787349,1.3098489512469902,0.6454972243679028,-0.13015680508728467,0.5275872746664897,-0.14763004143562072,0.0,0.0,0.0,-0.03926018727327752,2.7493788100739507,-0.5408796936667813,0.0,-0.23555559135470397,0.0,1.041815087782194,0,1,0,0,0,0,0
16,7.4,0.42646681118249286,1.0727416868170336,0.21809174143911486,-0.2483856518704715,-0.9835520594772773,0.0,0.46659461997067386,-0.3608425058077935,-0.7168687375325029,0.0,0.0,0.0,0.7798433252378886,-0.2867390415811793,0.6772541942513929,0.0,-0.23555559135470397,0.0,1.041815087782194,0,0,0,0,0,1,0
17,6.4,-0.2525677231274957,-0.8534952106792457,0.6484631929603892,0.8459224522966026,-0.9835520594772773,-0.6454972243679028,0.15930827930630245,0.881131434221645,1.2171409722480677,0.0,0.0,0.0,0.3285585455164118,-0.0783942849991649,-0.5408796936667813,0.0,-0.23555559135470397,0.0,1.041815087782194,0,0,0,0,0,0,1
18,5.75,0.3415874943937443,-0.46824783117998986,0.6739517566312363,0.8247057358513342,-0.9835520594772773,-0.6454972243679028,-0.09927203548681914,1.3818181916626229,0.24925970080198537,0.0,0.0,0.0,-0.2396616494780549,-0.39963764370441945,0.5823089150268087,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,0,0,0,1,0,0
19,6.4,-1.2711195245924787,-0.08300045168073399,-0.04309883735599802,-0.13986328256740255,-0.41020180679621043,-0.6454972243679028,-0.1541985516401289,0.7791651033163521,0.7835891692277734,0.0,0.0,0.0,0.48591231184909395,-0.368579846302278,-0.5408796936667813,0.0,-0.23555559135470397,0.0,1.041815087782194,1,0,0,0,0,0,0
20,7.4,0.7659840783374873,0.6874943073177776,0.6695387391678339,2.7330219253495205,0.35426519677854534,0.0,0.1566577707055301,0.3959665428491299,0.7523739963853201,0.0,0.0,0.0,0.11064376875759882,-0.1758289010091636,0.8285364014035946,0.0,-0.23555559135470397,0.0,1.041815087782194,0,0,1,0,0,0,0
21,4.5,-0.9316022574374845,-2.876043953050339,-0.1339077421815521,-0.1409014156650884,-0.2190850559025215,-0.6454972243679028,-0.3571092552812403,-0.4362037571482962,0.39299406365493433,0.0,0.0,0.0,-0.4440697323493496,0.04262414235101749,-0.5408796936667813,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,0,0,1,0,0,0
22,6.8,0.7659840783374873,0.6874943073177776,-0.7263517290790196,0.6880662134301441,-0.9835520594772773,-0.6454972243679028,-0.01977203379561601,1.5089036617829394,0.6365395764593214,0.0,0.0,0.0,0.15173510688237085,2.6993435300325195,-0.5408796936667813,0.0,-0.23555559135470397,0.0,1.041815087782194,0,1,0,0,0,0,0
23,6.25,0.3415874943937443,0.49487061756814976,0.21802025458334712,-0.009934393134729253,0.5453819476722344,0.0,-0.13072277779285454,0.36238030390114667,-0.47830323655918694,0.0,0.0,0.0,0.3730852478454827,0.444771592484645,-0.5408796936667813,0.0,-0.23555559135470397,0.0,0.11324077041110811,0,0,0,0,0,1,0
