,labels,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,FH
19,7.0,-0.18620780760542524,-0.23072762557183496,-0.5477900909127913,-1.2322635546373528,1.7626065141890617,-0.9337217843594983,1.4643405743076203,0.43603597499800645,0.13304049024768214,-0.5000775934292129,0.0,5.7194968129741675,-0.46533173485007173,-0.171649009130746,-0.0708796689482121,-0.5234123802242173,-0.4500472546508553,-0.29574269947304904,0.0,-0.8316387220809294
20,7.75,-0.18620780760542524,0.7571765740596837,0.0036277489464421843,-0.43012858915834834,0.009578132948265865,2.366876151050821,-0.5229787765384357,-0.4985480061106307,1.8233602514100251,-0.7356975200229623,0.0,0.014475905030420299,-0.46533173485007173,-0.31463331052073373,-0.21950122438376474,2.73948668839304,-0.2999128199254257,-0.366345426936459,0.0,-0.4868866700182892
21,7.2,1.330055768610181,-0.8481677503415342,0.0036277489464421843,-0.6532463108388921,-0.8169844413647261,-0.9337217843594983,-0.5229787765384357,-1.2068343037045133,-1.0424903941768673,-0.011953602062673523,0.0,-0.04228003653715782,-0.46533173485007173,-0.2609466106634013,-0.19216539038532293,0.021338655271664703,0.17267343870662216,-0.366345426936459,0.0,0.5090637026071146
22,7.25,0.21812914605207012,1.251128673875443,0.0036277489464421843,-0.20476193530106862,-0.6498052284413558,-0.10857230050691838,-0.5229787765384357,-0.8600639724405511,-0.6678516280199874,0.4240745341668012,0.0,-0.31362314272689995,-0.46533173485007173,-0.318814325885801,-0.22262471332314684,-0.5234123802242173,-0.14744464636815593,-0.366345426936459,0.0,1.1985678067323948
23,7.4,0.31921338446644354,-0.23072762557183496,0.0036277489464421843,-0.7718779657861237,-0.2847571028237774,-0.10857230050691838,-0.5229787765384357,1.912835775634115,-0.6203664020384841,-0.717358057581292,0.0,0.09681725360710042,0.42821238732753314,0.5536902390489247,-0.22257580788332787,0.09991849328568593,-0.4500472546508553,-0.366345426936459,0.0,0.35584056835705263
24,7.4,0.6224660997095655,-0.23072762557183496,0.0036277489464421843,0.003001015491677181,-0.22799021551753407,0.7165771833456615,-0.5229787765384357,-0.38021362931943,-0.8001045910922961,-0.7356975200229623,0.0,-0.2112173605701478,3.0300475531266993,-0.32369128490958615,-0.10339071349806439,0.7238479943071233,-0.4500472546508553,-0.366345426936459,0.0,-0.6401098042683517
25,7.6,0.6224660997095655,2.239032873506962,1.106463428664909,1.3295732692641171,0.15277842763527472,-0.9337217843594983,-0.5229787765384357,0.21139784506260076,1.1179985637782628,-0.634581131885612,0.0,-0.1565348057905011,1.2957594030607027,0.6585341512347876,-0.20568589900697623,-0.2744950792282529,-0.12710008120532956,-0.366345426936459,0.0,1.8497661272951589
26,7.75,1.0268030533670591,0.7571765740596837,0.0036277489464421843,0.04220131935855735,-0.6705976827414923,0.7165771833456615,-0.5229787765384357,-0.9259183866946948,-0.44683914885151665,-0.6108150797612408,0.0,-0.32237785572921496,0.5167734687569242,-0.252514985567395,-0.18708406905092337,-0.49939943531155273,-0.28428754723160454,5.5099414012245225,0.0,1.007038888919817
27,7.75,1.330055768610181,-0.23072762557183496,0.0036277489464421843,-0.4462537375543042,-1.5202027417745896,-0.9337217843594983,-0.5229787765384357,-1.2479310508590455,-1.7849149461108877,-0.7335605828219298,0.0,-0.2602524932197965,-0.46533173485007173,-0.3495215014735417,-0.22512235104446812,-0.5234123802242173,-0.04782964683464704,0.19886354631124822,0.0,1.160262023169879
28,7.2,1.330055768610181,1.0041526239675633,0.0036277489464421843,2.241541110040843,-0.8618253093326268,-0.10857230050691838,-0.5229787765384357,0.19242353981849397,-1.3604984205952584,-0.20365363344799536,0.0,-0.29879470811374986,-0.46533173485007173,0.20351815704583637,-0.08706114100529913,-0.5234123802242173,-0.36252790327242523,-0.11800402864043671,0.0,1.428402508107488
29,6.2,0.21812914605207012,-1.2186318252033537,0.0036277489464421843,0.4358243883404717,-0.6982923182672595,-0.9337217843594983,-0.5229787765384357,-1.3271473789941683,0.3351889292429306,-0.481612928112805,0.0,-0.32237785572921496,-0.46533173485007173,-0.20655593702821182,-0.21513133878710924,-0.5234123802242173,-0.43252556008213744,-0.366345426936459,0.0,-0.21874618508068056
30,7.0,-1.803555622235405,0.2632244742439244,-1.6506257706312586,0.21448974605108684,1.433272257791077,1.5417266671982413,-0.5229787765384357,2.722304690223841,1.5226705309315565,-0.44522600179834443,0.0,-0.32237785572921496,1.0498697949702753,-0.3293792859664157,-0.21715468601660115,-0.01935205211233549,-0.44260250342175256,-0.07541713919341482,0.0,-0.6401098042683517
31,7.4,-0.18620780760542524,-0.23072762557183496,0.0036277489464421843,-1.8467926640073065,-0.27531165581518485,0.7165771833456615,-0.5229787765384357,1.8161736184567447,-1.2596086078675026,-0.5297477038263867,0.0,-0.18874668259224325,0.9545462456425221,1.1609385551696736,-0.22512235104446812,-0.5034062487887532,1.367394348784995,-0.366345426936459,0.0,-1.099779207018538
32,7.8,0.6224660997095655,-0.23072762557183496,0.0036277489464421843,1.5689951707015604,0.06653144448755056,-0.10857230050691838,1.4643405743076203,-0.6823401456136585,1.0132984823736064,-0.695689896337696,0.0,-0.3209794818596863,1.3817401777523182,0.29818790828251845,0.004297219495037654,-0.24286360151879968,-0.24643579564555135,-0.366345426936459,0.0,-0.9082502892059604
33,7.5,1.4311400070245544,-0.7246797253875944,0.5550455888056757,0.05133509678048576,-0.05775092210328856,-0.10857230050691838,-0.5229787765384357,1.5212768743835383,-0.04638584861415259,-0.7189670206258032,0.0,-0.32237785572921496,0.8654253408633036,-0.4525077794319036,0.07413787853313329,-0.5234123802242173,-0.15530391603985905,0.022251140323515793,0.0,0.16431165054447475
34,7.0,0.8246345765383123,-1.4656078751112334,0.0036277489464421843,0.34864443941975104,-0.8376063939891681,0.7165771833456615,-0.5229787765384357,-0.5889389656275772,-0.18281885938357037,-0.5564681193780442,0.0,-0.3219083219498852,-0.4620182081496899,-0.6248983771091055,-0.21567368165981876,-0.03431374905060698,-0.31914647566208304,-0.366345426936459,0.0,-0.3719693193307426
35,7.6,-0.18620780760542524,-0.7246797253875944,0.0036277489464421843,-0.14228477823393426,0.16441187210780736,0.7165771833456615,1.4643405743076203,0.5833943025752901,1.1795199448401625,-0.34413932281771176,0.0,-0.32237785572921496,-0.46533173485007173,0.8003647921751313,-0.2012267379140474,-0.30676908380008583,-0.2016304971848769,-0.01118484725885686,0.0,-0.9082502892059604
36,7.4,1.0268030533670591,-0.7246797253875944,0.0036277489464421843,-0.08480435676317442,1.1955448511004176,0.7165771833456615,3.4516599251536766,-0.10485653291846037,-0.26111353265978454,0.6198192550309393,0.0,0.34767520535509394,3.8518442854273367,5.1441319352463095,-0.11239462020360527,-0.1502599163345767,-0.37239758739074014,0.02429249535486064,0.0,-1.0614734234560226
37,9.0,0.6224660997095655,-0.7246797253875944,0.5550455888056757,-0.0618029928510945,-0.7486078268246755,0.7165771833456615,-0.5229787765384357,-0.533530848457727,-1.0234356716107174,0.13834289968818747,0.0,-0.32237785572921496,-0.46533173485007173,-0.4011631976567952,-0.1526078101528734,-0.5234123802242173,-0.4498171969152121,-0.366345426936459,0.0,-1.2146965577060846
0,7.4,2.1481180585725808,-1.1641789017952202,2.395180401879635,-1.0643695978329353,-0.5172601895491403,1.1854771493923622,-0.6158945099274991,-0.677827391177264,-0.24679751218929752,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-1.3824418079141965
1,6.4,1.1482978184811168,-1.0067346810062698,-0.8872337359817685,-1.0643695978329353,-0.6301151223117211,-0.5034218031666197,0.4399246499482136,-0.9313532417704278,-0.8570440092750621,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,2.3120794486288316,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.5151726844505988
2,6.6,-0.5180692483379906,0.2528190853053339,0.8633871375443137,-1.0643695978329353,-0.32033231701344744,-0.9256465413063651,0.08798492998964272,-0.1408444313057194,-0.4224692216298815,-0.22525895397024137,0.7822518804071927,-0.13867504905630726,0.0,0.23788268886701758,0.4905352926923361,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,1.5084552702977967
3,7.2,-0.18479583497417032,-1.6365115641620718,-0.8872337359817685,-1.0643695978329353,-0.40573260548014667,-0.9256465413063651,0.4399246499482136,0.20502501500190132,-0.46665784945218286,-0.3362550996868682,0.1401828171527196,-0.13867504905630726,0.0,3.3021682218162556,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.8981547760085978
4,6.6,0.815024405117295,-1.3216231225841706,0.425731919162793,-0.3471778288903016,-0.15954917598182372,-0.9256465413063651,-0.6158945099274991,-0.689838724392348,0.613504025138045,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,0.7878351676357364,1.925541910010536,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.6411861468341984
5,6.4,-0.18479583497417032,0.2528190853053339,0.425731919162793,-0.4275313711733239,-0.10884374411837858,0.7632524112526168,-0.2639547899689282,0.23503393316911275,0.7160333290708165,-0.17341813943454673,0.2319764899571725,-0.13867504905630726,0.0,0.3499867103909898,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,1.636939584884996
6,5.666666666666667,-0.5180692483379906,-0.37695779785046796,0.425731919162793,-0.9978919294104452,-0.6439758834922048,-0.9256465413063651,-0.6158945099274991,-0.7864859497339767,-0.8806834642368642,-0.3070240177188592,-0.4402038178554214,-0.13867504905630726,0.0,1.5616688555704052,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,1.9902714499997953
7,6.8,-1.7400717640053363,0.672670340742535,-0.15780837201256767,-0.546527464523607,-0.37184049507483385,-0.08119706502687422,0.7918643699067844,1.0991380460702085,-0.5447502062679775,-0.3103701097235055,-0.4402038178554214,-0.13867504905630726,0.0,0.23831846737634296,0.06480585950788521,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,1.636939584884996
8,6.5,0.14847757838965145,1.1974844100390365,1.301042355925834,-0.3489960763221608,-0.4618270024066653,-0.08119706502687422,-0.6158945099274991,-0.3247938576556896,-0.4533754801090968,-0.32775326007224015,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,0.7676356360852009,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.44845967495339883
9,7.0,-0.35143254165608045,0.4102633060942843,0.7539733329489334,-0.27563940456406594,0.1513307166655732,0.34102767311287124,0.08798492998964272,-0.43006128549866096,-0.22921143518121553,-0.17866158703658572,-0.4402038178554214,-0.13867504905630726,0.0,0.2435478094882484,-0.6277543510910141,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,1.0908812478893974
10,6.4,0.48175099175347325,-0.37695779785046796,-0.8872337359817685,-0.2557710348093785,-0.1510632967686143,1.6077018875321076,0.4399246499482136,0.12728787352583046,-0.17773881651057072,-0.030558225449884333,-0.04337411305764256,-0.13867504905630726,0.0,1.664948362280537,1.6079352463537941,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.030885652544999986
11,6.0,-0.5180692483379906,-0.37695779785046796,0.8633871375443137,0.2032713079852014,-0.33931094118655,-0.9256465413063651,-0.6158945099274991,-0.03900696391748635,-0.11484349770351927,-0.3362550996868682,-0.2567381338406899,-0.13867504905630726,0.0,0.28058898278091166,0.21446444786908989,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-1.0612310214461973
12,5.6,-1.1846160750656343,0.5677075268832347,0.425731919162793,-0.034712362432542616,0.05109158346565837,-0.9256465413063651,-0.2639547899689282,0.6913675209898084,0.3758513628959118,-0.25086397857434434,-0.4402038178554214,-0.13867504905630726,0.0,1.440195596095936,1.2227756827276417,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.29032513392299913
13,6.0,-1.8511629017932778,-0.062069356272567,-0.8872337359817685,0.006144586691729944,1.1161211072590986,-0.9256465413063651,-0.2639547899689282,-0.5096881410365879,0.09761597486069505,-0.23475079157213125,1.530622761571395,-0.13867504905630726,0.0,-0.8542872001298933,1.9906545170741836,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-1.3181996506205966
14,6.5,-1.1846160750656343,-0.37695779785046796,-0.34016471300486784,2.421512431680521,0.4599086974628606,-0.5034218031666197,4.663201289451064,-0.5448225850154081,-0.8806834642368642,5.301245432048497,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.41633859630659903
15,6.0,-0.35143254165608045,-1.5577894537675965,0.7539733329489334,-0.03113608278365737,-0.2969801313240137,-0.9256465413063651,-0.6158945099274991,-0.22150027498006772,0.48756901394412583,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.25573320307259934
16,5.4,-1.1846160750656343,-1.1641789017952202,0.2069043099720328,1.9183547289432215,-0.37374384985753467,-0.08119706502687422,0.08798492998964272,-0.13333087642279226,-0.34758058329953095,-0.3362550996868682,0.14130818689883115,-0.13867504905630726,0.0,0.023479662278895808,0.3706050642612254,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.48305160580379863
17,6.0,-2.184436315157098,0.2528190853053339,-0.8872337359817685,-0.4414520435015064,-0.05514068774958521,0.7632524112526168,-0.6158945099274991,0.1442305838475382,-0.5354621726331383,2.159978445390233,-0.4402038178554214,-0.13867504905630726,0.0,1.0087748718637397,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-1.093352100092997
18,5.8,-1.1846160750656343,-0.7705683498228442,-0.8872337359817685,0.5272597637576544,-0.6105703503005071,0.34102767311287124,1.8476835297824972,-0.915918419724105,-0.6982536962744097,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,0.033938346502706634,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.48305160580379863
19,6.4,-1.517889488429456,-1.0067346810062698,0.425731919162793,2.6381557563692666,0.375087935985138,-0.9256465413063651,-0.2639547899689282,-0.3603360139149788,-0.21075567922805066,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,-0.20926953747054505,2.0770423098718322,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-1.093352100092997
20,6.25,-0.5180692483379906,-0.6918462394283689,-0.8872337359817685,-0.7043908340811007,5.424628637839421,0.7632524112526168,-0.6158945099274991,-0.8031892099862027,-0.5171336029288589,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,-0.8144240485229473,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.29032513392299913
21,6.2,-0.7680243083608573,-1.1641789017952202,-0.8872337359817685,-0.9183531036985364,-0.5647842080161092,-0.9256465413063651,-0.6158945099274991,-0.7302669563937644,0.1133973821210751,-0.33454494984175154,-0.4402038178554214,-0.13867504905630726,0.0,1.0146578817396334,-0.2979970623409968,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.8042623922717981
22,7.0,-0.8513426617018124,-0.6918462394283689,0.8633871375443137,0.6374745352682608,2.8156395857965273,0.7632524112526168,0.7918643699067844,3.3950111987551037,4.894380039725791,3.4014831444891587,0.17011156931957894,-0.13867504905630726,0.0,2.096586975767396,3.013188084024132,0.36014272578261775,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.6436569990377984
23,6.75,0.48175099175347325,-0.37695779785046796,1.301042355925834,-0.030897537203300744,-0.5200374116325706,-0.5034218031666197,-0.6158945099274991,-0.35508105563337955,-0.05683969327928654,-0.09672449638047101,-0.4402038178554214,-0.13867504905630726,0.0,0.7877262230084049,-0.5681451129242158,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.7078991563313983
24,7.0,0.06515922504869638,-0.37695779785046796,-0.8872337359817685,1.2966974021401851,0.4682417722745569,-0.9256465413063651,-0.6158945099274991,1.7430386977770982,0.85629226186221,-0.09218602179150769,-0.4402038178554214,-0.13867504905630726,0.0,0.024024385415552515,0.750706104051475,-0.18641736846657428,-0.1386750490563073,5.818752888447619,5.577173252387714,0.41633859630659903
25,6.4,0.48175099175347325,-0.6918462394283689,1.301042355925834,-0.04356391484281319,0.8964881757222121,-0.9256465413063651,-0.2639547899689282,0.4408639185709141,0.5218543016842764,-0.2497390575223791,0.9369750127982635,-0.13867504905630726,0.0,-0.8542872001298933,0.7012520431331354,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.3199753603661993
26,7.2,-0.5180692483379906,-0.37695779785046796,-0.8872337359817685,-0.5930858328569006,-0.6574127382007239,2.452151363811599,-0.2639547899689282,-0.936032225560571,-0.8806834642368642,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,2.022392528646595
27,6.6,0.815024405117295,-0.37695779785046796,-0.8872337359817685,1.7724973547055562,1.5848893234518215,-0.5034218031666197,-0.6158945099274991,-0.5604127260257191,-0.8494128343419225,-0.3362550996868682,-0.10402241775349379,-0.13867504905630726,0.0,-0.8542872001298933,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,1.0587601692425972
28,7.0,-0.18479583497417032,-0.062069356272567,1.301042355925834,0.4640427893241257,0.10480309019558953,0.34102767311287124,-0.2639547899689282,0.019710076093535395,0.2576919002149483,-0.14558857080114518,2.2271658036173774,7.072427501871672,0.0,0.7942629006482868,2.002461975977586,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.8685045495653979
29,7.0,0.48175099175347325,1.1974844100390365,1.301042355925834,-0.5969031525403686,-0.40982309349713647,-0.9256465413063651,-0.6158945099274991,-0.3490624457788386,0.5676172890198109,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.30803883869044085,0.570531144509357,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,-0.5794148417441984
30,6.4,0.48175099175347325,1.5910949620114128,-0.8872337359817685,-1.0643695978329353,-0.6488529224407671,0.7632524112526168,-0.6158945099274991,-0.870157569959095,-0.8806834642368642,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,-0.8236386962139768,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.25573320307259934
31,7.0,-0.5180692483379906,-0.37695779785046796,-0.8872337359817685,-0.5274345836512842,-0.5834431418013638,-0.5034218031666197,0.08798492998964272,-0.6276852523030882,-0.8703366910167065,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.19495431552048645,-0.2348799031221652,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.8339126187149982
32,6.6,0.48175099175347325,0.8825959684611357,-0.8872337359817685,-0.6610468846339874,-0.5199867116482638,0.7632524112526168,-0.6158945099274991,0.11703035027911274,-0.5989177984285239,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,-0.7510908217030846,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,2.086634685940195
33,7.25,-0.18479583497417032,0.5677075268832347,-0.8872337359817685,-0.4737410822331196,-0.6596245168946334,-0.5034218031666197,0.08798492998964272,-0.20703619645867077,-0.6979890113780801,-0.3362550996868682,-0.4402038178554214,-0.13867504905630726,0.0,-0.8542872001298933,-0.3766837986929474,-0.18641736846657428,-0.1386750490563073,-0.1944800885446111,-0.19632092261751502,0.12724888848539975
