,labels,mood
24,7.4,-1.0811013048744975
25,8.2,0.17912984583690708
26,7.8,1.0558123854622306
27,7.6,0.6174711156495689
28,6.8,0.3983004807432375
29,6.8,-0.478382058882087
30,6.6,-0.478382058882087
31,6.8,-0.6975526937884184
32,6.0,-0.478382058882087
33,6.0,-1.3550645985074117
34,6.4,-1.3550645985074117
35,3.5,-0.9167233286947488
36,7.2,-4.094697534836551
37,6.6,-0.040040789069424286
38,7.4,-0.6975526937884184
39,5.75,0.17912984583690708
40,7.4,-1.6290278921403256
41,7.666666666666667,0.17912984583690708
42,7.75,0.4713573590453486
43,8.8,0.5626784569229862
44,8.0,1.7133242901812258
45,8.166666666666666,0.8366417505559003
46,8.5,1.0192839463111756
47,7.833333333333333,1.3845683378217282
48,8.333333333333334,0.6539995548006239
49,8.0,1.2019261420664529
50,7.25,0.8366417505559003
51,8.0,0.014751869657158315
0,7.2,0.5015211314548853
1,7.4,0.729444170456926
2,7.666666666666667,0.9573672094589666
3,7.4,1.2612645947950205
4,7.2,0.9573672094589666
5,6.2,0.729444170456926
6,5.2,-0.41017102455327625
7,7.0,-1.5497862195634784
8,8.4,0.5015211314548853
9,7.6,2.096982404469169
10,6.2,1.1852902484610062
11,6.75,-0.41017102455327625
12,6.2,0.21661733270233477
13,6.4,-0.41017102455327625
14,7.0,-0.1822479855512356
15,8.333333333333334,0.5015211314548853
16,7.25,2.0210080581351555
17,5.0,0.7864249302074359
18,6.6,-1.7777092585655192
19,4.8,0.04567505345080404
20,7.6,-2.00563229756756
21,6.0,1.1852902484610062
22,6.0,-0.6380940635553168
23,5.0,-0.6380940635553168
24,6.833333333333333,-1.7777092585655192
25,6.0,0.3115852656198513
26,7.0,-0.6380940635553168
27,6.0,0.5015211314548853
28,6.0,-0.6380940635553168
29,6.2,-0.6380940635553168
30,6.25,-0.41017102455327625
31,6.0,-0.35319026480276633
32,5.75,-0.6380940635553168
33,5.833333333333333,-0.9229978623078674
34,6.4,-0.8280299293903509
35,6.25,-0.1822479855512356
36,5.4,-0.35319026480276633
37,6.2,-1.3218631805614378
38,8.2,-0.41017102455327625
39,7.0,1.8690593654671273
40,6.8,0.5015211314548853
41,7.0,0.27359809245284467
0,7.0,0.8284328694054667
1,6.6,0.06704737900538006
2,6.4,-0.5420610133146898
3,6.2,-0.8466152094747234
4,8.0,-1.1511694056347583
5,8.2,1.5898183598055533
6,7.2,1.8943725559655868
7,7.0,0.371601575165415
8,6.6,0.06704737900538006
9,6.4,-0.5420610133146898
10,6.8,-0.8466152094747234
11,6.75,-0.23750681715465485
12,8.0,-0.31364536619466327
13,6.75,1.5898183598055533
14,6.75,-0.31364536619466327
15,6.4,-0.31364536619466327
16,6.4,-0.8466152094747234
17,6.6,-0.8466152094747234
18,6.6,-0.5420610133146898
19,7.75,-0.5420610133146898
20,7.0,1.20912561460551
21,7.4,0.06704737900538006
22,6.8,0.6761557713254499
23,6.8,-0.23750681715465485
24,6.0,-0.23750681715465485
25,7.2,-1.4557236017947932
26,8.0,0.371601575165415
27,8.0,1.5898183598055533
28,6.4,1.5898183598055533
29,7.25,-0.8466152094747234
30,6.2,0.44774012420542336
31,5.8,-1.1511694056347583
32,6.6,-1.760277797954828
33,8.0,-0.5420610133146898
34,7.8,1.5898183598055533
35,8.0,1.2852641636455184
36,6.6,1.5898183598055533
37,6.2,-0.5420610133146898
38,6.8,-1.1511694056347583
39,7.2,-0.23750681715465485
40,7.8,0.371601575165415
41,7.4,1.2852641636455184
42,6.5,0.6761557713254499
43,6.8,-0.6943381113947066
44,6.6,-0.23750681715465485
45,6.8,-0.5420610133146898
46,8.0,-0.23750681715465485
47,6.2,1.5898183598055533
48,6.4,-1.1511694056347583
49,7.0,-0.8466152094747234
50,6.0,0.06704737900538006
51,6.4,-1.4557236017947932
52,7.4,-0.8466152094747234
53,7.4,0.6761557713254499
54,7.2,0.6761557713254499
55,7.4,0.371601575165415
56,7.6,0.6761557713254499
57,7.0,0.9807099674854834
58,6.6,0.06704737900538006
59,6.2,-0.5420610133146898
60,7.6,-1.1511694056347583
61,8.0,0.9807099674854834
62,7.2,1.5898183598055533
63,5.8,0.371601575165415
64,5.4,-1.760277797954828
65,7.4,-2.3693861902748967
66,6.4,0.6761557713254499
0,7.2,-0.7391874757590172
1,7.4,0.8166868925937378
2,7.0,1.1757348237520662
3,7.2,0.45763896143540966
4,6.8,0.8166868925937378
5,6.6,0.09859103027708141
6,7.0,-0.2604569008812468
7,6.6,0.45763896143540966
8,7.4,-0.2604569008812468
9,6.4,1.1757348237520662
10,7.0,-0.6195048320395734
11,5.4,0.45763896143540966
12,6.4,-2.414744487831213
13,7.0,-0.6195048320395734
14,6.4,0.45763896143540966
15,6.6,-0.6195048320395734
16,6.4,-0.2604569008812468
17,7.2,-0.6195048320395734
18,6.8,0.8166868925937378
19,7.2,0.09859103027708141
20,6.5,0.8166868925937378
21,6.333333333333333,-0.4399808664604101
22,6.25,-0.7391874757590172
23,7.166666666666667,-0.88879078040832
24,6.8,0.7568455707340167
25,7.6,0.09859103027708141
26,7.2,1.5347827549103927
27,6.6,0.8166868925937378
28,7.0,-0.2604569008812468
29,7.5,0.45763896143540966
30,7.4,1.3552587893312293
31,7.6,1.1757348237520662
32,7.0,1.5347827549103927
33,6.5,0.45763896143540966
34,6.25,-0.4399808664604101
35,7.6,-0.88879078040832
36,7.6,1.5347827549103927
37,7.0,1.5347827549103927
38,7.6,0.45763896143540966
39,6.6,1.5347827549103927
40,6.4,-0.2604569008812468
41,6.6,-0.6195048320395734
42,6.2,-0.2604569008812468
43,6.0,-0.9785527631979016
44,7.8,-1.33760069435623
45,6.4,1.8938306860687208
46,6.4,-0.6195048320395734
47,6.0,-0.6195048320395734
48,5.6,-1.33760069435623
49,6.666666666666667,-2.055696556672886
50,6.333333333333333,-0.140774257161803
51,6.0,-0.7391874757590172
52,6.0,-1.33760069435623
53,5.8,-1.33760069435623
54,5.75,-1.696648625514558
55,6.666666666666667,-1.7864106083041398
56,7.0,-0.140774257161803
57,7.2,0.45763896143540966
58,7.4,0.8166868925937378
59,6.8,1.1757348237520662
60,6.666666666666667,0.09859103027708141
0,5.25,0.6619183223638664
1,7.0,-0.6519985654892023
2,6.0,0.8314559853126495
3,7.75,-0.01623232943126578
4,8.0,1.467222221370586
5,7.666666666666667,1.679144300056565
6,6.6,1.39658152847526
7,6.8,0.49238065941508313
8,8.25,0.6619183223638664
9,7.0,1.8910663787425437
10,6.2,0.8314559853126495
11,4.333333333333333,0.15330533351751743
12,6.6,-1.4290461873377915
13,5.5,0.49238065941508313
14,6.2,-0.4400764868032234
15,6.5,0.15330533351751743
16,6.0,0.4076118279406919
17,6.75,-0.01623232943126578
18,5.4,0.6195339066266707
19,6.8,-0.5248453182776147
20,6.4,0.6619183223638664
21,6.2,0.32284299646630066
22,3.5,0.15330533351751743
23,6.4,-2.135453116291054
24,6.5,0.32284299646630066
25,6.2,0.4076118279406919
26,6.0,0.15330533351751743
27,4.75,-0.01623232943126578
28,3.8,-1.07584272286116
29,5.2,-1.8811466218678796
30,7.0,-0.6943829812263979
31,3.0,0.8314559853126495
32,6.6,-2.5592972736630117
33,6.0,0.49238065941508313
34,6.0,-0.01623232943126578
35,5.6,-0.01623232943126578
36,3.3333333333333335,-0.35530765532883224
37,5.4,-2.2767345020817067
38,6.0,-0.5248453182776147
39,6.75,-0.01623232943126578
40,5.0,0.6195339066266707
41,5.0,-0.8639206441751811
42,5.0,-0.8639206441751811
43,6.2,-0.8639206441751811
44,5.666666666666667,0.15330533351751743
45,8.0,-0.2987951010125706
46,5.5,1.679144300056565
0,6.4,0.1556990296594454
1,5.8,-0.793206867635132
2,6.0,-1.7421127649297108
3,6.5,-1.4258107991648512
4,5.75,-0.6350558847527029
5,7.0,-1.8211882563709254
6,6.6,0.1556990296594454
7,6.2,-0.4769049018702738
8,8.0,-1.1095088333999916
9,6.5,1.737208858483742
10,6.75,-0.6350558847527029
11,6.2,-0.23967842754662874
12,7.0,-1.1095088333999916
13,7.333333333333333,0.1556990296594454
14,7.5,0.6828689726008772
15,7.4,0.9464539440715938
16,7.4,0.7883029611891647
17,7.0,0.7883029611891647
18,6.8,0.1556990296594454
19,8.0,-0.1606029361054142
20,6.666666666666667,1.737208858483742
21,7.75,-0.37147091328198634
22,7.5,1.341831401277668
23,7.5,0.9464539440715938
24,6.0,0.9464539440715938
25,6.0,-1.4258107991648512
26,6.2,-1.4258107991648512
27,6.5,-1.1095088333999916
28,6.75,-0.6350558847527029
29,7.5,-0.23967842754662874
30,7.0,0.9464539440715938
31,7.0,0.1556990296594454
32,7.0,0.1556990296594454
33,7.333333333333333,0.1556990296594454
34,8.0,0.6828689726008772
35,8.0,1.737208858483742
36,7.666666666666667,1.737208858483742
37,7.0,1.2100389155423104
38,6.0,0.1556990296594454
39,6.666666666666667,-1.4258107991648512
40,6.8,-0.37147091328198634
41,6.8,-0.1606029361054142
42,7.0,-0.1606029361054142
0,7.0,0.04827167429193773
1,7.5,0.04827167429193773
2,7.6,1.3544463904266721
3,6.8,1.615681333653618
4,6.0,-0.47419821216195646
5,6.8,-2.564077757977531
6,7.0,-0.47419821216195646
7,6.25,0.04827167429193773
8,7.4,-1.9109903999101638
9,7.5,1.093211447199726
10,7.0,1.3544463904266721
11,6.25,0.04827167429193773
12,6.5,-1.9109903999101638
13,6.666666666666667,-1.2579030418427966
14,7.0,-0.8225114697978844
15,7.0,0.04827167429193773
16,7.0,0.04827167429193773
17,6.8,0.04827167429193773
18,7.25,-0.47419821216195646
19,7.75,0.7013590323593049
20,7.0,2.007533748494039
21,7.5,0.04827167429193773
22,6.8,1.3544463904266721
23,6.8,-0.47419821216195646
24,6.8,-0.47419821216195646
25,6.8,-0.47419821216195646
26,7.2,-0.47419821216195646
27,6.4,0.5707415607458319
28,6.75,-1.5191379850697426
29,7.5,-0.6048156837754294
30,7.6,1.3544463904266721
31,7.4,1.615681333653618
32,6.4,1.093211447199726
33,7.0,-1.5191379850697426
34,7.0,0.04827167429193773
35,7.0,0.04827167429193773
36,7.0,0.04827167429193773
37,6.8,0.04827167429193773
38,6.8,-0.47419821216195646
39,7.25,-0.47419821216195646
40,7.0,0.7013590323593049
41,7.0,0.04827167429193773
42,7.2,0.04827167429193773
43,6.75,0.5707415607458319
44,7.333333333333333,-0.6048156837754294
45,7.0,0.9190548183817598
0,7.25,1.6383183555886887
1,8.0,-0.6268925002724699
2,8.2,0.7322340132442253
3,7.75,1.0946677501820095
4,7.2,0.2791918420719936
5,7.8,-0.7175009345069159
6,7.6,0.36980027630643963
7,8.6,0.007366539368653912
8,7.2,1.8195352240575808
9,8.25,-0.7175009345069159
10,8.2,1.185276184416457
11,8.0,1.0946677501820095
12,8.25,0.7322340132442253
13,7.8,1.185276184416457
14,7.6,0.36980027630643963
15,8.0,0.007366539368653912
16,7.0,0.7322340132442253
17,7.5,-1.0799346714447016
18,7.2,-0.17385032910023812
19,6.4,-0.7175009345069159
20,7.6,-2.167235882258057
21,7.8,0.007366539368653912
22,7.5,0.36980027630643963
23,6.0,-0.17385032910023812
24,6.5,-2.8921033561336285
25,7.0,-1.986019013789165
26,7.6,-1.0799346714447016
27,7.8,0.007366539368653912
28,7.6,0.36980027630643963
29,8.0,0.007366539368653912
30,8.0,0.7322340132442253
31,7.333333333333333,0.7322340132442253
32,7.8,-0.4758784432150598
33,7.8,0.36980027630643963
34,7.4,0.36980027630643963
35,7.0,-0.3550671975691302
36,7.0,-1.0799346714447016
37,7.6,-1.0799346714447016
38,8.2,0.007366539368653912
39,7.6,1.0946677501820095
40,6.0,0.007366539368653912
0,6.75,-1.2398140696797342
1,6.166666666666667,-0.5310988992911789
2,6.4,-2.184767630197807
3,7.2,-1.5233001378351554
4,7.4,0.7445884074082214
5,7.0,1.3115605437190663
6,7.0,0.17761627109737654
7,7.0,0.17761627109737654
8,7.0,0.17761627109737654
9,7.0,0.17761627109737654
10,7.0,0.17761627109737654
11,7.2,0.17761627109737654
12,7.0,0.7445884074082214
13,7.2,0.17761627109737654
14,7.0,0.7445884074082214
15,7.4,0.17761627109737654
16,7.2,1.3115605437190663
17,7.2,0.7445884074082214
18,7.2,0.7445884074082214
19,7.2,0.7445884074082214
20,7.2,0.7445884074082214
21,7.8,0.7445884074082214
22,6.2,2.4455048163407533
23,6.8,-2.0902722741460003
24,6.8,-0.3893558652134683
25,7.0,-0.3893558652134683
26,7.2,0.17761627109737654
27,7.0,0.7445884074082214
28,7.4,0.17761627109737654
29,7.0,1.3115605437190663
30,7.0,0.17761627109737654
31,7.0,0.17761627109737654
32,7.0,0.17761627109737654
33,6.4,0.17761627109737654
34,6.0,-1.5233001378351554
35,7.0,-2.657244410456845
36,7.0,0.17761627109737654
37,7.2,0.17761627109737654
38,7.0,0.7445884074082214
39,7.0,0.17761627109737654
40,7.0,0.17761627109737654
41,7.0,0.17761627109737654
42,6.2,0.17761627109737654
43,7.0,-2.0902722741460003
44,7.0,0.17761627109737654
45,7.0,0.17761627109737654
46,6.0,0.17761627109737654
47,6.6,-2.657244410456845
48,7.0,-0.9563280015243131
49,6.8,0.17761627109737654
50,7.0,-0.3893558652134683
51,7.0,0.17761627109737654
52,7.0,0.17761627109737654
53,7.0,0.17761627109737654
0,7.4,1.9381801641715128
1,6.5,0.9110430619405192
2,7.75,-0.6296625914059727
3,7.0,1.5102063715752654
4,6.6,0.22628499378652248
5,6.4,-0.45847307436747425
6,6.5,-0.8008521084444712
7,7.2,-0.6296625914059727
8,6.5,0.5686640278635209
9,6.25,-0.6296625914059727
10,7.5,-1.0576363840022203
11,6.8,1.0822325789790177
12,7.4,-0.11609404029047589
13,8.25,0.9110430619405192
14,6.5,2.3661539567677603
15,6.0,-0.6296625914059727
16,6.25,-1.485610176598468
17,7.0,-1.0576363840022203
18,7.4,0.22628499378652248
19,7.2,0.9110430619405192
20,6.0,0.5686640278635209
21,6.2,-1.485610176598468
22,7.0,-1.1432311425214696
23,6.5,0.22628499378652248
24,6.4,-0.6296625914059727
25,7.2,-0.8008521084444712
26,6.666666666666667,0.5686640278635209
27,6.8,-0.34434672967514046
28,7.0,-0.11609404029047589
0,6.75,-0.42413950890240637
1,8.2,0.10143609072882911
2,6.8,1.9304391774455265
3,7.25,0.1645051626845771
4,7.5,0.7321268102863112
5,6.5,1.0474721700650524
6,6.25,-0.21390926904991198
7,6.4,-0.529254628828653
8,7.75,-0.34004741296140795
9,7.2,1.3628175298437935
10,7.25,0.6690577383305633
11,6.8,0.7321268102863112
12,7.25,0.1645051626845771
13,7.0,0.7321268102863112
14,7.2,0.4167814505075702
15,7.4,0.6690577383305633
16,6.4,0.9213340261535563
17,5.75,-0.34004741296140795
18,6.4,-1.1599453483861353
19,7.4,-0.34004741296140795
20,4.5,0.9213340261535563
21,6.8,-2.7366721472798408
22,6.25,0.1645051626845771
23,7.25,-0.529254628828653
24,7.25,0.7321268102863112
25,6.5,0.7321268102863112
26,6.0,-0.21390926904991198
27,7.2,-0.8445999886073942
28,8.0,0.6690577383305633
29,7.25,1.6781628896225345
30,6.666666666666667,0.7321268102863112
31,6.5,-0.0036790291974175405
32,6.5,-0.21390926904991198
33,5.666666666666667,-0.21390926904991198
34,5.0,-1.2650604683123818
35,5.5,-2.1059814277223583
36,5.666666666666667,-1.4752907081648763
37,5.5,-1.2650604683123818
38,7.0,-1.4752907081648763
39,9.0,0.4167814505075702
0,6.6,-3.551352931007028
1,7.0,-0.3496150553841119
2,6.0,0.3128134706068371
3,5.5,-1.3432578443705339
4,6.0,-2.1712935018592194
5,6.6,-1.3432578443705339
6,6.6,-0.3496150553841119
7,7.4,-0.3496150553841119
8,7.0,0.9752419965977861
9,7.2,0.3128134706068371
10,6.4,0.6440277336023116
11,7.6,-0.6808293183795849
12,6.6,1.3064562595932592
13,7.0,-0.3496150553841119
14,8.0,0.3128134706068371
15,7.25,1.9688847855842082
16,6.6,0.7268312993511798
17,6.8,-0.3496150553841119
18,7.2,-0.01840079238863739
19,6.75,0.6440277336023116
20,6.8,-0.10120435813750565
21,7.2,-0.01840079238863739
22,7.2,0.6440277336023116
23,7.0,0.6440277336023116
24,6.4,0.3128134706068371
25,6.8,-0.6808293183795849
26,6.8,-0.01840079238863739
27,6.8,-0.01840079238863739
28,6.8,-0.01840079238863739
29,7.6,-0.01840079238863739
30,6.4,1.3064562595932592
31,6.8,-0.6808293183795849
32,6.0,-0.01840079238863739
33,6.6,-1.3432578443705339
34,7.25,-0.3496150553841119
35,7.75,0.7268312993511798
36,6.333333333333333,1.5548669568398654
37,6.4,-0.7912340727114108
38,7.2,-0.6808293183795849
39,7.0,0.6440277336023116
40,6.8,0.3128134706068371
41,7.8,-0.01840079238863739
42,7.4,1.6376705225887336
43,6.6,0.9752419965977861
44,7.0,-0.3496150553841119
0,6.6,-0.9337903346114906
1,6.8,-1.1232550401848385
2,7.4,-0.5548609234647998
3,6.6,1.1503214266953166
4,6.6,-1.1232550401848385
5,7.0,-1.1232550401848385
6,7.0,0.013533193255238957
7,7.2,0.013533193255238957
8,7.8,0.5819273099752778
9,7.0,2.2871096601353913
10,6.8,0.013533193255238957
11,6.2,-0.5548609234647998
12,7.0,-2.2600432736249134
13,6.75,0.013533193255238957
14,7.0,-0.6969594526448089
15,6.8,0.013533193255238957
16,7.8,-0.5548609234647998
17,8.0,2.2871096601353913
18,6.4,2.8555037768554303
19,7.0,-1.6916491569048748
20,7.0,0.013533193255238957
21,6.5,0.013533193255238957
22,7.0,-1.4074520985448566
23,7.0,0.013533193255238957
24,7.4,0.013533193255238957
25,6.8,1.1503214266953166
26,7.0,-0.5548609234647998
27,7.0,0.013533193255238957
28,7.0,0.013533193255238957
29,7.0,0.013533193255238957
30,7.4,0.013533193255238957
31,7.2,1.1503214266953166
32,7.0,0.5819273099752778
33,6.75,0.013533193255238957
34,7.0,-0.6969594526448089
35,7.0,0.013533193255238957
36,7.333333333333333,0.013533193255238957
37,7.0,0.9608567211219685
38,7.0,0.013533193255238957
39,7.0,0.013533193255238957
40,7.0,0.013533193255238957
41,7.0,0.013533193255238957
0,8.0,-0.5560739410513463
1,7.25,2.2158958557302944
2,7.5,0.1369185081440639
3,7.6,0.8299109573394741
4,7.2,1.107107937017637
5,7.333333333333333,-0.0016799816950176483
6,6.2,0.3679159912091998
7,6.4,-2.7736497784766585
8,7.25,-2.2192558191203298
9,8.0,0.1369185081440639
10,7.4,2.2158958557302944
11,7.4,0.552713977661311
12,7.4,0.552713977661311
13,7.0,0.552713977661311
14,7.5,-0.5560739410513463
15,7.2,0.8299109573394741
16,7.2,-0.0016799816950176483
17,7.2,-0.0016799816950176483
18,6.8,-0.0016799816950176483
19,8.0,-1.110467900407675
20,7.25,2.2158958557302944
21,7.4,0.1369185081440639
22,7.5,0.552713977661311
23,7.2,0.8299109573394741
24,7.0,-0.0016799816950176483
25,7.0,-0.5560739410513463
26,7.25,-0.5560739410513463
27,7.0,0.1369185081440639
28,7.0,-0.5560739410513463
29,7.0,-0.5560739410513463
30,6.75,-0.5560739410513463
31,7.2,-1.2490663902467565
32,7.2,-0.0016799816950176483
33,7.2,-0.0016799816950176483
34,7.0,-0.0016799816950176483
35,7.0,-0.5560739410513463
36,7.2,-0.5560739410513463
37,7.0,-0.0016799816950176483
38,7.0,-0.5560739410513463
39,7.0,-0.5560739410513463
40,7.2,-0.5560739410513463
41,7.4,-0.0016799816950176483
42,6.6,0.552713977661311
43,7.25,-1.6648618597640037
44,7.2,0.1369185081440639
45,7.2,-0.0016799816950176483
46,8.0,-0.0016799816950176483
47,7.2,2.2158958557302944
48,6.75,-0.0016799816950176483
49,7.0,-1.2490663902467565
50,7.0,-0.5560739410513463
51,8.0,-0.5560739410513463
52,7.0,2.2158958557302944
53,7.25,-0.5560739410513463
54,7.5,0.1369185081440639
0,7.8,3.2986118973131564
1,8.2,0.4660989069317274
2,7.8,1.4102699037255357
3,7.8,0.4660989069317274
4,8.25,0.4660989069317274
5,7.75,1.5282912783247635
6,8.0,0.3480775323325016
7,8.6,0.9381844053286326
8,8.4,2.354440900519346
9,7.4,1.882355402122443
10,7.6,-0.4780720898620809
11,7.4,-0.0059865914651778
12,7.8,-0.4780720898620809
13,7.8,0.4660989069317274
14,7.6,0.4660989069317274
15,6.8,-0.0059865914651778
16,7.4,-1.8943285850527964
17,7.4,-0.4780720898620809
18,7.8,-0.4780720898620809
19,7.4,0.4660989069317274
20,7.6,-0.4780720898620809
21,7.666666666666667,-0.0059865914651778
22,7.4,0.151375241333792
23,7.0,-0.4780720898620809
24,7.6,-1.4222430866558913
25,8.0,-0.0059865914651778
26,7.25,0.9381844053286326
27,7.5,-0.8321362136597603
28,7.8,-0.24202934066362936
29,7.5,0.4660989069317274
30,7.4,-0.24202934066362936
31,7.6,-0.4780720898620809
32,7.0,-0.0059865914651778
33,7.4,-1.4222430866558913
34,7.5,-0.4780720898620809
35,7.5,-0.24202934066362936
36,7.6,-0.24202934066362936
37,7.0,-0.0059865914651778
38,7.2,-1.4222430866558913
39,7.0,-0.9501575882589861
40,7.2,-1.4222430866558913
41,7.6,-0.9501575882589861
42,7.75,-0.0059865914651778
43,7.4,0.3480775323325016
44,7.25,-0.4780720898620809
45,7.666666666666667,-0.8321362136597603
0,7.6,1.8218335294470174
1,7.4,1.0751237716471003
2,6.75,0.7017688927471434
3,7.0,-0.5116344636777215
4,7.25,-0.04494086505277369
5,7.8,0.4217527335721741
6,7.5,1.4484786505470588
7,7.2,0.8884463321971219
8,7.5,0.3284140138471848
9,6.8,0.8884463321971219
10,6.2,-0.4182957439527322
11,7.6,-1.5383603806526063
12,7.0,1.0751237716471003
13,6.8,-0.04494086505277369
14,6.0,-0.4182957439527322
15,6.333333333333333,-1.9117152595525648
16,7.4,-1.289457128052635
17,7.0,0.7017688927471434
18,6.833333333333333,-0.04494086505277369
19,7.5,-0.3560699308027394
20,6.0,0.8884463321971219
21,7.0,-1.9117152595525648
22,7.0,-0.04494086505277369
23,7.4,-0.04494086505277369
24,7.0,0.7017688927471434
25,7.25,-0.04494086505277369
26,7.0,0.4217527335721741
27,7.5,-0.04494086505277369
28,5.2,0.8884463321971219
29,6.4,-3.4051347751523973
30,7.0,-1.1650055017526477
31,7.6,-0.04494086505277369
32,7.2,1.0751237716471003
33,7.4,0.3284140138471848
34,7.0,0.7017688927471434
35,6.2,-0.04494086505277369
36,6.6,-1.5383603806526063
37,6.8,-0.7916506228526908
38,7.2,-0.4182957439527322
39,7.0,0.3284140138471848
40,7.0,-0.04494086505277369
41,6.2,-0.04494086505277369
42,6.6,-1.5383603806526063
43,7.0,-0.7916506228526908
44,7.4,-0.04494086505277369
45,7.0,0.7017688927471434
46,6.833333333333333,-0.04494086505277369
47,6.75,-0.3560699308027394
48,7.8,-0.5116344636777215
49,7.0,1.4484786505470588
50,7.0,-0.04494086505277369
51,7.5,-0.04494086505277369
52,8.0,0.8884463321971219
53,6.5,1.8218335294470174
0,7.0,0.6679425323863768
1,8.0,-0.8604005501926192
2,8.0,0.6679425323863768
3,8.4,0.6679425323863768
4,7.6,1.2792797654179757
5,7.0,0.05660529935477788
6,7.8,-0.8604005501926192
7,7.333333333333333,0.36227391587057733
8,8.25,-0.35095285599962095
9,7.666666666666667,1.050028303031126
10,8.6,0.15849483819337862
11,8.0,1.584948381933774
12,7.5,0.6679425323863768
13,8.0,-0.09622900890312118
14,8.5,0.6679425323863768
15,8.5,1.4321140736758748
16,7.0,1.4321140736758748
17,7.0,-0.8604005501926192
18,7.0,-0.8604005501926192
19,8.0,-0.8604005501926192
20,8.0,0.6679425323863768
21,7.0,0.6679425323863768
22,7.5,-0.8604005501926192
23,8.0,-0.09622900890312118
24,7.0,0.6679425323863768
25,7.0,-0.8604005501926192
26,7.25,-0.8604005501926192
27,7.5,-0.47831477954787016
28,8.666666666666666,-0.09622900890312118
29,7.0,1.6868379207723732
30,6.0,-0.8604005501926192
31,6.0,-2.3887436327716154
32,7.75,-2.3887436327716154
33,7.25,0.28585676174162783
34,7.2,-0.47831477954787016
35,7.2,-0.5547319336768197
0,7.0,-0.31208429188337433
1,8.0,-0.31208429188337433
2,7.0,1.595097491848343
3,7.6,-0.31208429188337433
4,7.8,0.8322247783556553
5,7.8,1.213661135101999
