,labels,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,FH,T,SQ,Q,DR,RH,N,R,S,O,Y,nmbr_moods,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,February,March,May,June,mood_moving,mood_cumulative,mood_exponential,circumplex.valence_moving,circumplex.valence_cumulative,circumplex.valence_exponential
10,7.0,0.8246345765383123,-0.23072762557183496,2.76071694824261,1.7422484990676042,-0.3878187688755438,-0.9337217843594983,-0.5229787765384357,-0.19505372587737857,0.33569580648995323,-0.431685841416113,0.0,-0.26357130673527684,-0.3482436078259911,-0.6127836040346534,-0.17870601356344334,0.9114418930215512,0.39548124678874946,0.8717012037977928,0.0,-1.099779207018538,0.6337908381105277,0.5368947742588228,0.42748604687887753,-0.4498370418230848,-0.2965388582485119,-1.1414629703109171,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-1.8020948776920274,0,0,0,0,0,1,0,1,0,0,0,0,0.5849887674177343,0.12753672191770335,0.636915660329949,2.2092965297703806,1.2662676525690908,2.3505753379117076
11,7.0,-0.18620780760542524,1.0041526239675633,0.0036277489464421843,1.1929753780413512,-0.039391106377625225,1.5417266671982413,1.4643405743076203,0.2463191380324406,-0.2328515055865363,0.661266923983952,0.0,-0.2088259924900762,-0.46533173485007173,-0.46712527297136086,-0.21715953042337566,4.285410310128815,-0.3703042692556083,0.41112927379471054,0.0,-0.14213461795564933,0.9161289680674993,-0.0162695386139041,0.01476830185189635,-0.4498370418230848,-0.2965388582485119,0.11877384961343306,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-1.8020948776920274,0,0,0,0,0,0,1,1,0,0,0,0,0.5849887674177343,0.16699529186163756,0.3811086478892736,2.0296212635718263,1.1796706402431194,1.605109220166371
12,7.0,-0.18620780760542524,1.0041526239675633,0.0036277489464421843,-0.23145352177513884,0.49727641679613716,-0.10857230050691838,-0.5229787765384357,0.9422773233225898,0.32677283598142254,1.550148765141557,0.0,-0.02797738677987105,-0.46533173485007173,-0.5203381957994891,-0.21344525454353877,0.08813351300862117,-0.16212274442063523,-0.22517516778604157,0.0,-0.7550271549558983,1.2959651572901871,0.6670510831700526,0.5306654831356228,-0.4498370418230848,-0.2965388582485119,-0.43807497779500065,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-1.8020948776920274,0,0,0,0,1,0,0,1,0,0,0,0,0.42710827621124514,0.2003833125834285,0.21057063959548916,1.5804330980754406,1.1063962451980662,1.108131808336146
13,6.5,-0.18620780760542524,2.239032873506962,0.0036277489464421843,2.1683855949672677,0.06822518597269202,-0.10857230050691838,1.4643405743076203,0.04898727533636078,1.5982927542653762,-0.027462206285697042,0.0,-0.2754147152127077,-0.46533173485007173,-0.6837189998026729,-0.21863638243149416,-0.30287002327496143,-0.4500472546508553,-0.366345426936459,0.0,-0.5634982371433205,-0.1258815403348477,-1.8709969405989288,-2.396107306293517,-0.4498370418230848,-0.2965388582485119,1.4962420016237696,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-2.6372120161346744,1,0,0,0,0,0,0,1,0,0,0,0,0.42710827621124514,0.2290016160592449,0.09687863406630039,1.4007578318768863,1.043589620873735,0.7768135337826632
14,7.0,-1.1970501917491627,1.6215927487372626,0.0036277489464421843,0.1753821914220735,-0.8344713466921646,-0.10857230050691838,-0.5229787765384357,-0.8835507588801532,-0.12353884123397892,-0.6091513669850647,0.0,-0.12573199521167838,-0.46533173485007173,-0.25222054786562975,-0.22512235104446812,-0.5234123802242173,-0.42201959015443097,-0.366345426936459,0.0,-0.6401098042683517,0.2316113436394468,0.47181661980320766,0.43503576172693215,-0.4498370418230848,-0.2965388582485119,-0.6432298089454763,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-0.13186060080673376,0,0,1,0,0,0,0,1,0,0,0,0,-0.20441368861471418,0.022313868733885023,-0.47023048477751556,0.9515696663805007,0.9891572131259802,0.5559346840803409
15,5.75,-0.18620780760542524,-0.23072762557183496,-1.099207930772025,-0.9814584658999481,0.309261128089313,3.192025634903401,-0.5229787765384357,-0.4080476254785623,1.2727375670089436,0.9668591297281687,0.0,-0.30488563046699607,-0.46533173485007173,-0.5167781763145087,-0.1790280512709306,-0.2369930610556902,-0.3768868221241022,-0.366345426936459,0.0,0.7005926204196925,0.5119182640283819,-1.8709969405989288,-2.325643301045008,1.1937983032997246,-0.15449923707065327,1.3203950034947904,1.2510051080917286,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,0,0,1,0,0,0,1,0,0,0,0,-0.5201746710276924,0.05848422451582161,-0.3569887821823712,-0.30615719700937827,0.7217056712115364,-0.15953703738196687
16,6.6,-2.713313767964769,-0.8481677503415342,-2.0641891505256837,0.05330200717272835,-0.21082490893060526,0.7165771833456615,1.4643405743076203,0.1300181702972552,-0.047081477293160964,0.4517566775630546,0.0,-0.32237785572921496,-0.46533173485007173,-0.571101932290206,-0.16558436109955899,2.1420923495328634,-0.1691633401682026,-0.366345426936459,0.0,0.5856752697321459,1.082688152646432,-0.8948246237647053,-0.5866923143764475,3.0565850277722424,4.532808261798682,1.3497028365162873,2.036760382595624,0.0,2.0194649950907197,0.0,-0.13186060080673376,0,1,0,0,0,0,0,1,0,0,0,0,-1.3095771270601408,-0.4202410725980748,-1.509780435013167,-0.9799394452539563,0.304688158234542,-1.1337099456433364
17,7.2,-0.994881714920416,0.2632244742439244,-1.099207930772025,-1.9394323176477553,0.4542248243129841,-0.9337217843594983,-0.5229787765384357,-0.26396395273195794,-0.3648196519200421,-0.41627357974415885,0.0,-0.2853539550167378,-0.46533173485007173,-0.4298735502852914,-0.04736330366242538,-0.01279508543600044,-0.3176811529674907,0.6598578256311602,0.0,2.6158817985454696,-1.129299066944515,0.08134769306951835,-0.48854602135173886,0.09804140655118497,0.03488692449982492,-0.08638098153704225,2.036760382595624,0.0,0.8567427251900024,0.0,0.7032565376359131,0,0,0,0,0,1,0,1,0,0,0,0,-1.5621859129905247,-0.5178301109430697,-1.443073641132291,-1.3392899776510643,0.10497951291567074,-1.2859667905310848
18,7.0,0.21812914605207012,-1.2186318252033537,0.5550455888056757,0.045787076022657934,-0.38944600126391365,-0.9337217843594983,-0.5229787765384357,-1.074479206735037,0.9435043819000708,-0.2367661862756706,0.0,-0.2687199073353532,-0.46533173485007173,-0.44082930949734006,-0.20458829484349172,-0.5234123802242173,-0.4500472546508553,-0.366345426936459,0.0,1.4667082916700032,-0.2965031440498521,1.1551372415871644,1.255438108548858,-0.4498370418230848,-0.2965388582485119,0.14808168263492985,-0.7133830781680107,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,0,0,0,0,0,1,1,0,0,0,0,-1.4358815200253328,-0.3858400407212609,-0.8090251070224778,-1.1596147114525102,0.20396422201161954,-0.5351426212984444
19,7.0,-0.18620780760542524,-0.23072762557183496,-0.5477900909127913,-1.2322635546373528,1.7626065141890617,-0.9337217843594983,1.4643405743076203,0.43603597499800645,0.13304049024768214,-0.5000775934292129,0.0,5.7194968129741675,-0.46533173485007173,-0.171649009130746,-0.0708796689482121,-0.5234123802242173,-0.4500472546508553,-0.29574269947304904,0.0,-0.8316387220809294,-0.04260194804538176,-1.382910782181817,-1.044708348491756,-0.4498370418230848,-0.2965388582485119,1.4083185025592801,-0.7133830781680107,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,0,0,0,1,0,0,1,0,0,0,0,-1.1201205376123544,-0.3364960606229531,-0.5828518636790109,-1.3392899776510643,0.11719191208984626,-0.602812330137444
20,7.75,-0.18620780760542524,0.7571765740596837,0.0036277489464421843,-0.43012858915834834,0.009578132948265865,2.366876151050821,-0.5229787765384357,-0.4985480061106307,1.8233602514100251,-0.7356975200229623,0.0,0.014475905030420299,-0.46533173485007173,-0.31463331052073373,-0.21950122438376474,2.73948668839304,-0.2999128199254257,-0.366345426936459,0.0,-0.4868866700182892,-0.2863470962096734,-0.08134769306951899,0.10033173679651487,-0.4498370418230848,-0.2965388582485119,0.14808168263492985,-0.7133830781680107,0.0,-0.30597954471071515,0.0,0.7032565376359131,1,0,0,0,0,0,0,1,0,0,0,0,-1.1201205376123544,-0.2918515072006729,-0.43206970145003476,-0.9799394452539563,0.12242579745020721,-0.3638158918663969
21,7.2,1.330055768610181,-0.8481677503415342,0.0036277489464421843,-0.6532463108388921,-0.8169844413647261,-0.9337217843594983,-0.5229787765384357,-1.2068343037045133,-1.0424903941768673,-0.011953602062673523,0.0,-0.04228003653715782,-0.46533173485007173,-0.2609466106634013,-0.19216539038532293,0.021338655271664703,0.17267343870662216,-0.366345426936459,0.0,0.5090637026071146,-0.17666177953574191,-0.2765821564363637,0.3293397538541688,-0.4498370418230848,-0.2965388582485119,0.11877384961343306,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-0.13186060080673376,0,0,1,0,0,0,0,1,0,0,0,0,0.14292339203956417,-0.014514129880462193,0.40542341277248634,-0.30615719700937827,0.12718387505053508,-0.20448493301903187
22,7.25,0.21812914605207012,1.251128673875443,0.0036277489464421843,-0.20476193530106862,-0.6498052284413558,-0.10857230050691838,-0.5229787765384357,-0.8600639724405511,-0.6678516280199874,0.4240745341668012,0.0,-0.31362314272689995,-0.46533173485007173,-0.318814325885801,-0.22262471332314684,-0.5234123802242173,-0.14744464636815593,-0.366345426936459,0.0,1.1985678067323948,-0.6255590940716458,0.7321292376256673,0.5633809141438594,-0.4498370418230848,-0.2965388582485119,0.7342383430648601,-0.7133830781680107,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,0,0,1,0,0,0,1,0,0,0,0,0.5218365709351398,0.07263784199570368,0.42330626224737383,0.05319333538772975,0.13152820677257426,-0.0982642937874552
23,7.4,0.31921338446644354,-0.23072762557183496,0.0036277489464421843,-0.7718779657861237,-0.2847571028237774,-0.10857230050691838,-0.5229787765384357,1.912835775634115,-0.6203664020384841,-0.717358057581292,0.0,0.09681725360710042,0.42821238732753314,0.5536902390489247,-0.22257580788332787,0.09991849328568593,-0.4500472546508553,-0.366345426936459,0.0,0.35584056835705263,-1.4136684064695224,-0.34166031089197857,-0.2821871488382483,-0.4498370418230848,-0.39123193903375103,0.35323651378540555,0.07237219633588503,0.0,-0.30597954471071515,0.0,-0.13186060080673376,0,0,0,0,0,1,0,1,0,0,0,0,0.553412669176437,0.1669952918616314,0.48435960674640366,-0.1264819308108245,0.13551051085110954,-0.02745053429973774
24,7.4,0.6224660997095655,-0.23072762557183496,0.0036277489464421843,0.003001015491677181,-0.22799021551753407,0.7165771833456615,-0.5229787765384357,-0.38021362931943,-0.8001045910922961,-0.7356975200229623,0.0,-0.2112173605701478,3.0300475531266993,-0.32369128490958615,-0.10339071349806439,0.7238479943071233,-0.4500472546508553,-0.366345426936459,0.0,-0.6401098042683517,-0.3919699937475328,1.7083015544598907,1.9927935920421842,-0.4498370418230848,-0.2965388582485119,-2.020697960955813,-0.7133830781680107,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,0,0,0,0,0,1,1,0,0,0,0,0.8060214551068208,0.2954723955990803,0.6724561709597283,0.05319333538772975,0.13917423060336181,0.019758638692073907
25,7.6,0.6224660997095655,2.239032873506962,1.106463428664909,1.3295732692641171,0.15277842763527472,-0.9337217843594983,-0.5229787765384357,0.21139784506260076,1.1179985637782628,-0.634581131885612,0.0,-0.1565348057905011,1.2957594030607027,0.6585341512347876,-0.20568589900697623,-0.2744950792282529,-0.12710008120532956,-0.366345426936459,0.0,1.8497661272951589,0.07317699733265669,-0.439277542575401,0.37463804294249614,1.1937983032997246,0.4136592476407813,0.8807775081723427,0.465249833587833,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,0,0,0,1,0,0,1,0,0,0,0,1.0586302410372046,0.4140666452028745,0.797853880435278,0.4125438677848378,0.2778319319963079,0.6194505756807075
26,7.75,1.0268030533670591,0.7571765740596837,0.0036277489464421843,0.04220131935855735,-0.6705976827414923,0.7165771833456615,-0.5229787765384357,-0.9259183866946948,-0.44683914885151665,-0.6108150797612408,0.0,-0.32237785572921496,0.5167734687569242,-0.252514985567395,-0.18708406905092337,-0.49939943531155273,-0.28428754723160454,5.5099414012245225,0.0,1.007038888919817,-1.173985677441302,-0.6345120059422457,-0.5439105969041388,0.4267684755757469,-0.2018457774632728,1.1445480053658115,0.8581274708397808,0.0,-0.30597954471071515,0.0,0.7032565376359131,1,0,0,0,0,0,0,1,0,0,0,0,0.9639019463133099,0.5753184193555146,1.0779781328153866,0.4125438677848378,0.27595310135412704,0.4510260453457044
27,7.75,1.330055768610181,-0.23072762557183496,0.0036277489464421843,-0.4462537375543042,-1.5202027417745896,-0.9337217843594983,-0.5229787765384357,-1.2479310508590455,-1.7849149461108877,-0.7335605828219298,0.0,-0.2602524932197965,-0.46533173485007173,-0.3495215014735417,-0.22512235104446812,-0.5234123802242173,-0.04782964683464704,0.19886354631124822,0.0,1.160262023169879,-0.0872885585421682,0.9924418554481268,1.3359684002614391,-0.4498370418230848,-0.2965388582485119,-1.346617801461393,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-0.13186060080673376,0,0,1,0,0,0,0,1,0,0,0,0,1.3112390269675882,0.7622560041586767,1.412121968949433,0.4125438677848378,0.2742084729006734,0.33874302512236865
28,7.2,1.330055768610181,1.0041526239675633,0.0036277489464421843,2.241541110040843,-0.8618253093326268,-0.10857230050691838,-0.5229787765384357,0.19242353981849397,-1.3604984205952584,-0.20365363344799536,0.0,-0.29879470811374986,-0.46533173485007173,0.20351815704583637,-0.08706114100529913,-0.5234123802242173,-0.36252790327242523,-0.11800402864043671,0.0,1.428402508107488,1.5295542576142998,0.8948246237647048,1.2655043950129305,-0.4498370418230848,-0.2965388582485119,-1.1414629703109171,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-0.13186060080673376,0,0,0,1,0,0,0,1,0,0,0,0,1.6270000093805665,0.936301341734039,1.6348845263721306,0.4125438677848378,0.272584163650905,0.2638876783068118
29,6.2,0.21812914605207012,-1.2186318252033537,0.0036277489464421843,0.4358243883404717,-0.6982923182672595,-0.9337217843594983,-0.5229787765384357,-1.3271473789941683,0.3351889292429306,-0.481612928112805,0.0,-0.32237785572921496,-0.46533173485007173,-0.20655593702821182,-0.21513133878710924,-0.5234123802242173,-0.43252556008213744,-0.366345426936459,0.0,-0.21874618508068056,-0.010102594956809225,-1.1876763188149724,-1.4272272341265189,0.5363441652506008,-0.2965388582485119,1.4962420016237696,2.036760382595624,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,1,0,0,0,0,0,1,0,0,0,0,1.5006956164153746,0.9714240044519431,1.2429470046471367,0.4125438677848378,0.27106814168445603,0.21398411376310728
30,7.0,-1.803555622235405,0.2632244742439244,-1.6506257706312586,0.21448974605108684,1.433272257791077,1.5417266671982413,-0.5229787765384357,2.722304690223841,1.5226705309315565,-0.44522600179834443,0.0,-0.32237785572921496,1.0498697949702753,-0.3293792859664157,-0.21715468601660115,-0.01935205211233549,-0.44260250342175256,-0.07541713919341482,0.0,-0.6401098042683517,0.609416323294099,0.43927754257540036,0.6439112058564408,-0.4498370418230848,-0.2965388582485119,0.06015818357044022,-0.7133830781680107,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,0,0,0,0,1,0,1,0,0,0,0,0.7428692586242235,0.7802578402160466,-0.0009735734849070154,-0.48583246320793255,0.09946423586926642,-0.6716136617571689
31,7.4,-0.18620780760542524,-0.23072762557183496,0.0036277489464421843,-1.8467926640073065,-0.27531165581518485,0.7165771833456615,-0.5229787765384357,1.8161736184567447,-1.2596086078675026,-0.5297477038263867,0.0,-0.18874668259224325,0.9545462456425221,1.1609385551696736,-0.22512235104446812,-0.5034062487887532,1.367394348784995,-0.366345426936459,0.0,-1.099779207018538,1.1537804875276831,1.1876763188149717,1.4945124120705846,-0.4498370418230848,-0.2965388582485119,-0.29153581268751816,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-1.8020948776920274,0,0,0,0,0,0,1,1,0,0,0,0,0.36395607972864785,0.774657268998197,-0.044150841320632135,-0.48583246320793255,0.10345296301889662,-0.4096834462795465
32,7.8,0.6224660997095655,-0.23072762557183496,0.0036277489464421843,1.5689951707015604,0.06653144448755056,-0.10857230050691838,1.4643405743076203,-0.6823401456136585,1.0132984823736064,-0.695689896337696,0.0,-0.3209794818596863,1.3817401777523182,0.29818790828251845,0.004297219495037654,-0.24286360151879968,-0.24643579564555135,-0.366345426936459,0.0,-0.9082502892059604,1.0481575899898234,-1.1551372415871648,-0.23940543136593903,0.31719278590089295,3.585877453946291,0.8221618421293498,0.07237219633588503,0.0,4.344909534892155,0.0,0.7032565376359131,0,0,0,0,1,0,0,1,0,0,0,0,0.14292339203956136,0.8535744088860653,0.32011587224837196,-0.48583246320793255,0.10719994912915552,-0.2350633026277983
33,7.5,1.4311400070245544,-0.7246797253875944,0.5550455888056757,0.05133509678048576,-0.05775092210328856,-0.10857230050691838,-0.5229787765384357,1.5212768743835383,-0.04638584861415259,-0.7189670206258032,0.0,-0.32237785572921496,0.8654253408633036,-0.4525077794319036,0.07413787853313329,-0.5234123802242173,-0.15530391603985905,0.022251140323515793,0.0,0.16431165054447475,1.7915802918909132,0.9273637009925121,1.4391478365181845,-0.4498370418230848,-0.43857847942637057,-0.6139219759239797,0.465249833587833,0.0,3.1821872649914376,0.0,0.7032565376359131,1,0,0,0,0,0,0,1,0,0,0,0,0.17449949028085862,1.0095518147820832,0.9560119067538578,-0.30615719700937827,0.16244962667649573,0.16545970397041299
34,7.0,0.8246345765383123,-1.4656078751112334,0.0036277489464421843,0.34864443941975104,-0.8376063939891681,0.7165771833456615,-0.5229787765384357,-0.5889389656275772,-0.18281885938357037,-0.5564681193780442,0.0,-0.3219083219498852,-0.4620182081496899,-0.6248983771091055,-0.21567368165981876,-0.03431374905060698,-0.31914647566208304,-0.366345426936459,0.0,-0.3719693193307426,0.6906647060155293,-0.40673846534759345,0.3469557551662961,-0.4498370418230848,-0.2965388582485119,0.49977567889288804,-0.7133830781680107,0.0,-0.30597954471071515,0.0,-1.8020948776920274,0,0,1,0,0,0,0,1,0,0,0,0,0.363956079728645,1.0970901548257663,1.0851539273295687,-0.30615719700937827,0.16429688033309373,0.1483654642055074
35,7.6,-0.18620780760542524,-0.7246797253875944,0.0036277489464421843,-0.14228477823393426,0.16441187210780736,0.7165771833456615,1.4643405743076203,0.5833943025752901,1.1795199448401625,-0.34413932281771176,0.0,-0.32237785572921496,-0.46533173485007173,0.8003647921751313,-0.2012267379140474,-0.30676908380008583,-0.2016304971848769,-0.01118484725885686,0.0,-0.9082502892059604,-0.16244331255949152,-1.4154498594096243,-1.132788355052392,4.261917614195636,0.46100578803340087,0.7049305100433637,2.036760382595624,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,0,0,1,0,0,0,1,0,0,0,0,0.8691736515894125,1.0833109716707452,0.6799341592223518,0.23286860158628453,0.16604150878654736,0.13696930436223764
36,7.4,1.0268030533670591,-0.7246797253875944,0.0036277489464421843,-0.08480435676317442,1.1955448511004176,0.7165771833456615,3.4516599251536766,-0.10485653291846037,-0.26111353265978454,0.6198192550309393,0.0,0.34767520535509394,3.8518442854273367,5.1441319352463095,-0.11239462020360527,-0.1502599163345767,-0.37239758739074014,0.02429249535486064,0.0,-1.0614734234560226,0.5403551979808827,-1.675762477232084,-0.8609986205224288,-0.4498370418230848,-0.39123193903375103,1.4083185025592801,0.07237219633588503,0.0,-0.30597954471071515,0.0,0.7032565376359131,0,1,0,0,0,0,0,1,0,0,0,0,1.2480868304849881,1.1828935007424612,0.9993649853401023,0.23286860158628453,0.1676918329992732,0.12937186446672386
