,labels,mood,circumplex.arousal,circumplex.valence,activity
51,7.333333333333333,0.48175099175347325,-0.37695779785046796,1.301042355925834,0.07388291602714729
0,7.8,-0.25921142397575564,-1.7057712315358045,0.05548025738266719,-1.5215591766285892
1,7.0,0.6174711156495689,0.7013861971775511,0.9102871859452424,-1.5215591766285892
2,6.4,-0.25921142397575564,0.7013861971775511,-1.2267301354611957,-1.5215591766285892
3,6.6,-0.9167233286947488,-0.6116087639388246,-1.6541335997424833,-1.5215591766285892
4,7.0,-0.6975526937884184,0.4825537036581552,-0.3719232068986204,-1.5215591766285892
5,7.8,-0.25921142397575564,0.2637212101387592,-0.3719232068986204,-1.5215591766285892
6,6.4,0.6174711156495689,0.2637212101387592,0.48288372166395477,-1.5215591766285892
7,6.4,-0.9167233286947488,1.357883677735739,-1.6541335997424833,0.5379247950776191
8,8.4,-0.9167233286947488,1.1390511842163429,-0.7993266711799082,-0.9152213749287851
9,7.4,1.274983020368563,2.0143811582939266,1.3376906502265304,-0.8484280243452301
10,8.8,0.17912984583690708,2.2332136518133225,0.05548025738266719,-0.6679985305897542
11,7.6,1.7133242901812258,1.576716171255135,1.765094114507818,0.6804366853494958
12,8.4,0.3983004807432375,1.795548664774531,1.765094114507818,-0.8155141915858002
13,7.4,1.274983020368563,-0.6116087639388246,0.05548025738266719,0.6535191648109127
14,7.6,0.17912984583690708,-0.8304412574582205,0.05548025738266719,-0.7472821060801074
15,7.2,0.3983004807432375,-0.6116087639388246,0.48288372166395477,0.8822234889154427
16,6.2,-0.040040789069424286,-1.4869387380164085,0.05548025738266719,1.1293583473175042
17,7.0,-1.1358939636010803,-0.17394377690003268,-0.3719232068986204,-0.7291068033068514
18,7.5,-0.25921142397575564,-0.8304412574582205,-0.7993266711799082,0.5716588529350554
19,7.4,0.2887151632900723,-1.1586899977373144,0.05548025738266719,1.6211904419487193
20,7.6,0.17912984583690708,-0.8304412574582205,0.05548025738266719,1.1373992828746526
21,7.8,0.3983004807432375,-0.3927762704194287,0.9102871859452424,0.6557470044309273
22,6.8,0.6174711156495689,-0.17394377690003268,0.05548025738266719,-0.11229651940691447
23,6.25,-0.478382058882087,0.7013861971775511,-0.3719232068986204,-0.4008287913903102
24,7.4,-1.0811013048744975,0.7560943205574001,-0.4787740729689424,0.7728968170692937
25,8.2,0.17912984583690708,0.044888716619363236,0.05548025738266719,0.6846748186857515
26,7.8,1.0558123854622306,1.357883677735739,0.9102871859452424,-0.6309452410534067
27,7.6,0.6174711156495689,0.2637212101387592,0.48288372166395477,-0.15869199605337647
28,6.8,0.3983004807432375,1.1390511842163429,0.05548025738266719,0.6933187407974241
29,6.8,-0.478382058882087,1.1390511842163429,0.48288372166395477,1.8357894137198811
30,6.6,-0.478382058882087,1.1390511842163429,0.05548025738266719,-0.8374994860736243
31,6.8,-0.6975526937884184,0.7013861971775511,-0.3719232068986204,-0.4375075414587523
32,6.0,-0.478382058882087,-0.17394377690003268,0.05548025738266719,0.3481137999737137
33,6.0,-1.3550645985074117,-0.3927762704194287,-1.6541335997424833,1.1282780044304648
34,6.4,-1.3550645985074117,0.20901308675891023,-0.4787740729689424,0.901557030852488
35,3.5,-0.9167233286947488,-0.8304412574582205,0.05548025738266719,-1.224932258725325
36,7.2,-4.094697534836551,-0.6116087639388246,-4.21855438543021,-0.6750241026504284
37,6.6,-0.040040789069424286,-0.17394377690003268,0.05548025738266719,0.2036509841313655
38,7.4,-0.6975526937884184,-1.2681062444970126,-0.7993266711799082,0.3564682143817834
39,5.75,0.17912984583690708,-1.0492737509776164,0.05548025738266719,-0.39624092521355303
40,7.4,-1.6290278921403256,-0.8851493808380696,-0.4787740729689424,0.4198634716512667
41,7.666666666666667,0.17912984583690708,-0.3927762704194287,0.05548025738266719,1.6199369350242925
42,7.75,0.4713573590453486,1.576716171255135,0.05548025738266719,1.614469839061955
43,8.8,0.5626784569229862,0.20901308675891023,0.5897345877342768,1.6342306449344433
44,8.0,1.7133242901812258,-1.4869387380164085,1.3376906502265304,-0.30747001375908434
45,8.166666666666666,0.8366417505559003,-0.06452753014033472,1.1239889180858864,0.3761649936483999
46,8.5,1.0192839463111756,-1.3410504090034778,0.05548025738266719,0.6185158989428609
47,7.833333333333333,1.3845683378217282,-0.8851493808380696,0.5897345877342768,0.8064328851707222
48,8.333333333333334,0.6539995548006239,-0.793969175204988,0.05548025738266719,0.5820059440899291
49,8.0,1.2019261420664529,-0.6116087639388246,2.192497578789106,-0.470192608879241
50,7.25,0.8366417505559003,-1.0492737509776164,-0.3719232068986204,0.08182742830290643
51,8.0,0.014751869657158315,-0.33806814703957966,0.05548025738266719,-1.5215591766285892
0,7.2,0.5015211314548853,1.2472173974903524,-0.0015976855467258703,0.14820871733718158
1,7.4,0.729444170456926,-0.48445634447972374,2.1456916892528515,-0.11845008900049199
2,7.666666666666667,0.9573672094589666,-0.8555292891875974,0.9378414159280893,-0.5305406483646101
3,7.4,1.2612645947950205,0.6287624896438967,1.3404581737030101,2.0648828783990334
4,7.2,0.9573672094589666,0.6287624896438967,1.7430749314779308,-0.6016380669943342
5,6.2,0.729444170456926,0.6287624896438967,0.5352246581531684,-0.5001038914552518
6,5.2,-0.41017102455327625,-0.48445634447972374,-1.0752423729465144,0.03700991448684209
7,7.0,-1.5497862195634784,0.25768954493602314,-1.880475888496356,-0.8704859915142434
8,8.4,0.5015211314548853,0.1649213087590548,1.3404581737030101,0.6060912447137832
9,7.6,2.096982404469169,2.113054268475391,-0.6726256151715937,0.7481723581502917
10,6.2,1.1852902484610062,1.3709083790596437,1.3404581737030101,2.9980413052714048
11,6.75,-0.41017102455327625,-1.5976751786033443,0.1326079003782478,-0.3228356795979566
12,6.2,0.21661733270233477,-1.6904434147803127,0.8371872264843591,0.005795278679540763
13,6.4,-0.41017102455327625,-0.11338339977185034,0.1326079003782478,-0.03011027454643258
14,7.0,-0.1822479855512356,-1.226602233895471,-0.6726256151715937,-0.8056333376920449
15,8.333333333333334,0.5015211314548853,-0.48445634447972374,-0.6726256151715937,1.1130399674642188
16,7.25,2.0210080581351555,0.6287624896438967,1.3404581737030101,3.04500455785411
17,5.0,0.7864249302074359,-2.1542845956651546,-0.6726256151715937,-0.5473690085657096
18,6.6,-1.7777092585655192,0.1649213087590548,-1.6791675096088954,-0.9399714511896078
19,4.8,0.04567505345080404,-0.8555292891875974,0.1326079003782478,-0.05262366780554475
20,7.6,-2.00563229756756,0.9998354343517701,-1.0752423729465144,-0.780222580623491
21,6.0,1.1852902484610062,-0.11338339977185034,1.3404581737030101,0.14751534016431245
22,6.0,-0.6380940635553168,0.6287624896438967,0.1326079003782478,-0.8302546625689322
23,5.0,-0.6380940635553168,-0.7627610530106289,0.3339162792657081,-0.6802839861231624
24,6.833333333333333,-1.7777092585655192,1.5564448514135802,-0.6726256151715937,0.672492605876239
25,6.0,0.3115852656198513,0.010307581797440894,-0.6726256151715937,-0.9140012567997152
26,7.0,-0.6380940635553168,0.6287624896438967,-0.6726256151715937,0.4691029425767786
27,6.0,0.5015211314548853,1.3709083790596437,-0.6726256151715937,-0.35635517819063156
28,6.0,-0.6380940635553168,1.0926036705287385,-0.6726256151715937,-0.7659664715646989
29,6.2,-0.6380940635553168,-0.48445634447972374,-0.27000885739667296,-0.75361341363529
30,6.25,-0.41017102455327625,0.25768954493602314,-0.27000885739667296,-0.8537831645457409
31,6.0,-0.35319026480276633,-0.298919872125787,0.3339162792657081,-0.7460320274088207
32,5.75,-0.6380940635553168,-0.6081473260490149,-0.6726256151715937,-0.7600471788691031
33,5.833333333333333,-0.9229978623078674,1.5564448514135802,-0.1693546679529428,-0.8258843664627488
34,6.4,-0.8280299293903509,-0.9173747799722429,-0.6726256151715937,-0.7203119385031752
35,6.25,-0.1822479855512356,0.6287624896438967,-0.6726256151715937,-0.7938216573111941
36,5.4,-0.35319026480276633,-0.7627610530106289,-0.6726256151715937,0.9234121508150908
37,6.2,-1.3218631805614378,-0.11338339977185034,-0.6726256151715937,0.38358350837118194
38,8.2,-0.41017102455327625,-0.48445634447972374,0.1326079003782478,-0.8122776435954596
39,7.0,1.8690593654671273,0.6287624896438967,1.7430749314779308,0.24473954403623396
40,6.8,0.5015211314548853,-1.8450571417419266,1.3404581737030101,1.0153998231968384
41,7.0,0.27359809245284467,-0.8555292891875974,-1.4778591307214353,1.2901254955353103
0,7.0,0.8284328694054667,0.7585426743362038,1.3318338499281057,-1.113494014656873
1,6.6,0.06704737900538006,-1.1861904575716655,-1.0477092952767766,-1.113494014656873
2,6.4,-0.5420610133146898,-1.056541582111141,-0.5718006662358001,-1.113494014656873
3,6.2,-0.8466152094747234,1.017840425257253,-1.0477092952767766,-1.113494014656873
4,8.0,-1.1511694056347583,-1.056541582111141,-0.5718006662358001,-1.113494014656873
5,8.2,1.5898183598055533,-0.019350578426943956,1.3318338499281057,-1.113494014656873
6,7.2,1.8943725559655868,-1.056541582111141,1.3318338499281057,-1.113494014656873
7,7.0,0.371601575165415,-0.5379460802690424,-0.09589203719482355,-1.113494014656873
8,6.6,0.06704737900538006,1.017840425257253,-0.09589203719482355,-1.113494014656873
9,6.4,-0.5420610133146898,0.49924492341515453,-1.523617924317753,-1.113494014656873
10,6.8,-0.8466152094747234,-0.5379460802690424,-1.0477092952767766,-1.113494014656873
11,6.75,-0.23750681715465485,-1.056541582111141,0.38001659184615283,-1.113494014656873
12,8.0,-0.31364536619466327,1.406787051638827,-0.45282350897555596,-1.113494014656873
13,6.75,1.5898183598055533,2.05503142894145,1.3318338499281057,-1.113494014656873
14,6.75,-0.31364536619466327,-0.5379460802690424,-1.0477092952767766,-1.113494014656873
15,6.4,-0.31364536619466327,0.11029829703358063,-1.0477092952767766,-1.113494014656873
16,6.4,-0.8466152094747234,-0.5379460802690424,-1.0477092952767766,-1.113494014656873
17,6.6,-0.8466152094747234,-0.5379460802690424,-1.0477092952767766,-1.113494014656873
18,6.6,-0.5420610133146898,-1.056541582111141,-0.5718006662358001,-1.113494014656873
19,7.75,-0.5420610133146898,1.5364359270993517,-0.5718006662358001,-1.113494014656873
20,7.0,1.20912561460551,2.05503142894145,1.3318338499281057,-1.113494014656873
21,7.4,0.06704737900538006,-1.056541582111141,-1.0477092952767766,0.008863093737751312
22,6.8,0.6761557713254499,0.49924492341515453,-0.09589203719482355,-0.0436501472808981
23,6.8,-0.23750681715465485,-0.019350578426943956,-0.09589203719482355,0.5351417041551026
24,6.0,-0.23750681715465485,-0.019350578426943956,-0.5718006662358001,0.29973506819311346
25,7.2,-1.4557236017947932,-0.5379460802690424,-1.523617924317753,0.2276831207416751
26,8.0,0.371601575165415,1.017840425257253,0.8559252208871294,0.15147354809090055
27,8.0,1.5898183598055533,2.05503142894145,1.3318338499281057,2.436796667409883
28,6.4,1.5898183598055533,1.017840425257253,1.3318338499281057,-0.5727324100401842
29,7.25,-0.8466152094747234,-1.056541582111141,-1.0477092952767766,0.4327737641327671
30,6.2,0.44774012420542336,0.7585426743362038,1.3318338499281057,0.6506871496711759
31,5.8,-1.1511694056347583,-0.019350578426943956,-0.5718006662358001,0.46749093776051187
32,6.6,-1.760277797954828,-0.5379460802690424,-1.9995265533587294,0.15128125390959402
33,8.0,-0.5420610133146898,-0.019350578426943956,-0.09589203719482355,0.7014740627997629
34,7.8,1.5898183598055533,2.05503142894145,1.3318338499281057,3.561161837849499
35,8.0,1.2852641636455184,1.5364359270993517,0.8559252208871294,0.1826222885510432
36,6.6,1.5898183598055533,2.05503142894145,1.3318338499281057,1.5192080338346414
37,6.2,-0.5420610133146898,1.017840425257253,-0.09589203719482355,0.4900070187745728
38,6.8,-1.1511694056347583,-1.056541582111141,-0.5718006662358001,0.2690106095673911
39,7.2,-0.23750681715465485,-0.5379460802690424,-0.09589203719482355,0.8086089141816255
40,7.8,0.371601575165415,-0.019350578426943956,0.8559252208871294,1.239750436867005
41,7.4,1.2852641636455184,-0.5379460802690424,0.8559252208871294,-0.3491314968799881
42,6.5,0.6761557713254499,-1.056541582111141,-0.09589203719482355,-0.8252747979902457
43,6.8,-0.6943381113947066,0.11029829703358063,-0.45282350897555596,0.519994285675854
44,6.6,-0.23750681715465485,-0.5379460802690424,-0.09589203719482355,0.3889073968746761
45,6.8,-0.5420610133146898,-1.056541582111141,-0.09589203719482355,0.624464768099907
46,8.0,-0.23750681715465485,-0.019350578426943956,0.38001659184615283,0.7481616338096384
47,6.2,1.5898183598055533,1.017840425257253,1.3318338499281057,0.05499555245259981
48,6.4,-1.1511694056347583,0.49924492341515453,-1.0477092952767766,0.09258500730250564
49,7.0,-0.8466152094747234,-0.5379460802690424,-0.09589203719482355,-0.8608797290387187
50,6.0,0.06704737900538006,0.49924492341515453,0.38001659184615283,1.0232804845671788
51,6.4,-1.4557236017947932,-0.5379460802690424,-1.0477092952767766,0.4083764609697996
52,7.4,-0.8466152094747234,-0.019350578426943956,-0.5718006662358001,1.2114439875798277
53,7.4,0.6761557713254499,1.017840425257253,0.8559252208871294,0.6483958586046107
54,7.2,0.6761557713254499,-0.5379460802690424,-1.0477092952767766,1.0817685541509308
55,7.4,0.371601575165415,0.49924492341515453,0.8559252208871294,0.4391232957240219
56,7.6,0.6761557713254499,-1.5751370839532395,1.3318338499281057,0.12015483864824987
57,7.0,0.9807099674854834,-1.5751370839532395,0.8559252208871294,0.8352047736795158
58,6.6,0.06704737900538006,-0.019350578426943956,0.8559252208871294,1.0051535038400379
59,6.2,-0.5420610133146898,-1.056541582111141,-0.09589203719482355,1.2471045471305937
60,7.6,-1.1511694056347583,-0.019350578426943956,-1.0477092952767766,0.5981818560055305
61,8.0,0.9807099674854834,-1.056541582111141,1.3318338499281057,1.170350879572372
62,7.2,1.5898183598055533,-1.8344348348742887,1.3318338499281057,1.0171324625235096
63,5.8,0.371601575165415,-0.019350578426943956,1.3318338499281057,-0.21427637290271354
64,5.4,-1.760277797954828,-0.5379460802690424,-1.523617924317753,-0.6670317370386136
65,7.4,-2.3693861902748967,1.017840425257253,-1.9995265533587294,0.19121113920965033
66,6.4,0.6761557713254499,-0.5379460802690424,0.8559252208871294,-0.6434097976833332
0,7.2,-0.7391874757590172,0.37553985155405023,-1.340580140883687,-0.9307404251234337
1,7.4,0.8166868925937378,-0.7495427050799119,-0.5359022703409573,-0.9307404251234337
2,7.0,1.1757348237520662,1.5006224081880124,1.2746229383801846,-0.9307404251234337
3,7.2,0.45763896143540966,0.37553985155405023,0.6711145354731375,-0.9307404251234337
4,6.8,0.8166868925937378,-1.4995977428358869,1.2746229383801846,-0.9307404251234337
5,6.6,0.09859103027708141,-1.4995977428358869,-0.5359022703409573,-0.9307404251234337
6,7.0,-0.2604569008812468,1.1255948893100252,-1.1394106732480045,-0.9307404251234337
7,6.6,0.45763896143540966,1.5006224081880124,0.6711145354731375,-0.9307404251234337
8,7.4,-0.2604569008812468,0.37553985155405023,-0.5359022703409573,-0.9307404251234337
9,6.4,1.1757348237520662,0.0005123326760627832,1.2746229383801846,-0.9307404251234337
10,7.0,-0.6195048320395734,-0.7495427050799119,-0.5359022703409573,-0.9307404251234337
11,5.4,0.45763896143540966,-1.9683821414333713,1.4255000391069466,-0.9307404251234337
12,6.4,-2.414744487831213,0.37553985155405023,-1.742919076155052,-0.82064210736441
13,7.0,-0.6195048320395734,0.0005123326760627832,-0.5359022703409573,-0.366107244609515
14,6.4,0.45763896143540966,0.0005123326760627832,0.6711145354731375,0.3181146337803599
15,6.6,-0.6195048320395734,0.0005123326760627832,0.06760613256609029,0.20925036423305518
16,6.4,-0.2604569008812468,-0.37451518620192464,-0.5359022703409573,-0.7535245846200898
17,7.2,-0.6195048320395734,-0.37451518620192464,0.06760613256609029,-0.490164192546226
18,6.8,0.8166868925937378,0.0005123326760627832,0.06760613256609029,-0.09473432928542619
19,7.2,0.09859103027708141,-1.1245702239578994,0.6711145354731375,-0.013024232185311577
20,6.5,0.8166868925937378,-0.7495427050799119,0.6711145354731375,-0.5958676793975233
21,6.333333333333333,-0.4399808664604101,-0.09324454704343405,-0.8376564717944809,0.8429710823778442
22,6.25,-0.7391874757590172,0.37553985155405023,-0.8376564717944809,0.7936271614652992
23,7.166666666666667,-0.88879078040832,-0.09324454704343405,-0.8376564717944809,-0.6025640752454019
24,6.8,0.7568455707340167,0.0630169191557274,0.6711145354731375,-0.4364053956928167
25,7.6,0.09859103027708141,0.37553985155405023,-0.5359022703409573,0.623900016470736
26,7.2,1.5347827549103927,0.37553985155405023,1.2746229383801846,0.6335626029210386
27,6.6,0.8166868925937378,-1.4995977428358869,0.6711145354731375,0.3049693840906299
28,7.0,-0.2604569008812468,-0.37451518620192464,0.06760613256609029,-0.766460685658057
29,7.5,0.45763896143540966,0.37553985155405023,1.6769618736515495,0.6302576812548489
30,7.4,1.3552587893312293,0.8443242501515345,1.4255000391069466,-0.31393496083280953
31,7.6,1.1757348237520662,0.7505673704320376,1.2746229383801846,1.614132145186513
32,7.0,1.5347827549103927,0.37553985155405023,-2.346427479062099,-0.7864629266497258
33,6.5,0.45763896143540966,0.37553985155405023,0.6711145354731375,1.1000411112180255
34,6.25,-0.4399808664604101,-0.09324454704343405,-0.8376564717944809,0.2216248227512817
35,7.6,-0.88879078040832,0.8443242501515345,-0.8376564717944809,-0.1307739892619519
36,7.6,1.5347827549103927,2.6257049648219746,1.8781313412872318,3.1630659448308562
37,7.0,1.5347827549103927,1.5006224081880124,0.6711145354731375,0.5384554396729585
38,7.6,0.45763896143540966,0.37553985155405023,0.06760613256609029,-0.4347542143401465
39,6.6,1.5347827549103927,0.37553985155405023,1.2746229383801846,-0.8350785023860275
40,6.4,-0.2604569008812468,0.7505673704320376,-0.5359022703409573,0.3554892913667282
41,6.6,-0.6195048320395734,-1.1245702239578994,-0.5359022703409573,-0.255137111602151
42,6.2,-0.2604569008812468,-0.7495427050799119,0.06760613256609029,0.42870121278576984
43,6.0,-0.9785527631979016,-1.4995977428358869,0.06760613256609029,0.9951744512157609
44,7.8,-1.33760069435623,-0.37451518620192464,-0.5359022703409573,0.04115880621407553
45,6.4,1.8938306860687208,3.0007324836999616,1.2746229383801846,-0.15779287438698858
46,6.4,-0.6195048320395734,-1.8746252617138741,0.06760613256609029,-0.8336466935065489
47,6.0,-0.6195048320395734,-1.4995977428358869,-0.5359022703409573,-0.35018178506042247
48,5.6,-1.33760069435623,-0.7495427050799119,-1.1394106732480045,0.6031482090553244
49,6.666666666666667,-2.055696556672886,0.37553985155405023,-1.1394106732480045,1.5459966397350666
50,6.333333333333333,-0.140774257161803,1.000585716350696,0.6711145354731375,1.6060419772948127
51,6.0,-0.7391874757590172,0.37553985155405023,-2.346427479062099,-0.36948317420873283
52,6.0,-1.33760069435623,-0.5620289456409183,-1.59204197542829,0.004235132720777643
53,5.8,-1.33760069435623,-1.1870748104375641,-0.33473280270527483,-0.8231335563654223
54,5.75,-1.696648625514558,-1.1245702239578994,-0.5359022703409573,-0.48974879366473467
55,6.666666666666667,-1.7864106083041398,-0.09324454704343405,-1.59204197542829,-0.3164681406937538
56,7.0,-0.140774257161803,-0.5620289456409183,0.6711145354731375,-0.24058832893500046
57,7.2,0.45763896143540966,1.1255948893100252,0.06760613256609029,-0.1912609188357874
58,7.4,0.8166868925937378,-0.37451518620192464,0.6711145354731375,2.6708883806540045
59,6.8,1.1757348237520662,1.1255948893100252,0.6711145354731375,3.465096907390191
60,6.666666666666667,0.09859103027708141,0.0005123326760627832,0.6711145354731375,-0.07307779986976265
0,5.25,0.6619183223638664,-0.7454579053943927,1.718825435716104,-1.3860593771796073
1,7.0,-0.6519985654892023,-0.3706021113123335,-1.029523276444388,-1.3860593771796073
2,6.0,0.8314559853126495,1.2537729963765898,1.0525590812529546,-1.3860593771796073
3,7.75,-0.01623232943126578,0.1541960004025493,-0.6131068049049194,-1.3860593771796073
4,8.0,1.467222221370586,0.753965270933844,1.8853920243318916,-1.3860593771796073
5,7.666666666666667,1.679144300056565,1.5036768590979626,1.0525590812529546,-1.3860593771796073
